ACCT_NUM,SEC_CUSIP,AS_OF_DT,UNITS,MKT_PRC,MKT_VAL,COST_BASIS,UNRLZD_GL,CCY
C-383060,J98CWN2Y8,2024-12-31,2797.0,326.0644,912002.13,1061349.55,-149347.42,USD
C-383060,EIXN8BFQN,2024-12-31,5621.0,309.1111,1737513.49,1057769.59,679743.9,USD
C-383060,ENLK8AGS6,2024-12-31,3569.0,163.0859,582053.58,1124583.03,-542529.45,USD
C-383060,QYM52XG8P,2024-12-31,3404.0,472.1203,1607097.5,209115.84,1397981.66,USD
C-383060,1NOUHTCS1,2024-12-31,7124.0,95.2931,678868.04,2408565.87,-1729697.83,USD
C-383060,OHSWQ40ZS,2024-12-31,7850.0,311.5914,2445992.49,2050337.93,395654.56,USD
C-383060,RN8QTTY5Y,2024-12-31,6999.0,156.2003,1093245.9,1434688.48,-341442.58,USD
C-383060,KZMPJRHT7,2024-12-31,3408.0,450.5958,1535630.49,673934.39,861696.1,USD
C-383060,D0IB6IIDL,2024-12-31,3154.0,224.6002,708389.03,458258.54,250130.49,USD
C-383060,1AT7O75RH,2024-12-31,1804.0,148.5044,267901.94,696805.28,-428903.34,USD
C-383060,9TR74QGEF,2024-12-31,4714.0,248.3054,1170511.66,1085940.69,84570.97,USD
C-383060,0AXYCELOS,2024-12-31,4744.0,357.0571,1693878.88,1398978.22,294900.66,USD
C-383060,231YV2STN,2024-12-31,3976.0,173.3514,689245.17,1420072.34,-730827.17,USD
C-383060,QCEOUUYLA,2024-12-31,8559.0,233.6344,1999676.83,2017378.61,-17701.78,USD
C-383060,BPT11F9I6,2024-12-31,4066.0,234.5109,953521.32,182356.48,771164.84,USD
C-383060,JSRD9Q46N,2024-12-31,8080.0,144.1999,1165135.19,1500439.65,-335304.46,USD
C-383060,50ATVZKHI,2024-12-31,9708.0,121.928,1183677.02,3100363.42,-1916686.4,USD
C-383060,O4IZASNWY,2024-12-31,7658.0,28.3408,217033.85,1906815.52,-1689781.67,USD
C-383060,RATATJ9A3,2024-12-31,3016.0,386.7892,1166556.23,628052.25,538503.98,USD
C-383060,DDFGS3JON,2024-12-31,5350.0,455.8369,2438727.42,2203999.92,234727.5,USD
C-383060,IZK3C9XBO,2024-12-31,3422.0,265.1491,907340.22,1379390.02,-472049.8,USD
C-383060,8O1BJ9RM7,2024-12-31,8378.0,37.3283,312736.5,2410011.8,-2097275.3,USD
C-383060,VN1KICJN2,2024-12-31,4285.0,286.8312,1229071.69,902602.93,326468.76,USD
C-383060,9YO18PAJS,2024-12-31,3116.0,337.3178,1051082.26,1008822.33,42259.93,USD
C-383060,NQYYF9RK7,2024-12-31,6834.0,60.3741,412596.6,2294248.11,-1881651.51,USD
C-383060,GWYX9TRFL,2024-12-31,1292.0,74.5956,96377.52,31387.98,64989.54,USD
C-383060,8RHNUXORZ,2024-12-31,2159.0,310.5324,670439.45,991870.94,-321431.49,USD
C-383060,E13N3BZT9,2024-12-31,3976.0,299.327,1190124.15,833191.31,356932.84,USD
C-383060,1K9QM3P91,2024-12-31,10518.0,80.8479,850358.21,434114.53,416243.68,USD
C-817870,7EEDTJVZH,2024-12-31,10254.0,448.2034,4595877.66,1193308.94,3402568.72,USD
C-817870,FZNBQH7M3,2024-12-31,4739.0,292.741,1387299.6,185068.01,1202231.59,USD
C-817870,XOKC1MSY4,2024-12-31,3454.0,61.8965,213790.51,1402844.45,-1189053.94,USD
C-817870,6GBPS3Y70,2024-12-31,1027.0,288.9028,296703.18,221520.72,75182.46,USD
C-817870,CXLL4ZKLO,2024-12-31,9275.0,207.3347,1923029.34,2482288.72,-559259.38,USD
C-817870,JRNY20479,2024-12-31,4358.0,425.5658,1854615.76,934771.97,919843.79,USD
C-817870,VXDP5GJLQ,2024-12-31,3822.0,470.5941,1798610.65,755861.34,1042749.31,USD
C-817870,8HAFEYUHZ,2024-12-31,5120.0,303.726,1555077.12,695238.71,859838.41,USD
C-817870,KQ1UYMRLR,2024-12-31,3513.0,246.2162,864957.51,1572794.06,-707836.55,USD
C-817870,KV5USGIOT,2024-12-31,4369.0,341.4494,1491792.43,1284161.51,207630.92,USD
C-817870,TMQLIZL08,2024-12-31,2642.0,39.099,103299.56,647124.5,-543824.94,USD
C-817870,XFGCAQVKI,2024-12-31,4658.0,429.0361,1998450.15,658991.2,1339458.95,USD
C-817870,4CIJ2V2HE,2024-12-31,4614.0,208.6157,962552.84,993879.16,-31326.32,USD
C-817870,N1W1HT7PZ,2024-12-31,4166.0,292.9771,1220542.6,348410.35,872132.25,USD
C-817870,VIFTTD96Q,2024-12-31,5807.0,152.1179,883348.65,1666783.77,-783435.12,USD
C-817870,B0Z3NX39R,2024-12-31,2402.0,20.4554,49133.87,811428.99,-762295.12,USD
C-817870,C5WI6FQJJ,2024-12-31,3252.0,73.0118,237434.37,818097.84,-580663.47,USD
C-817870,YFPMVXPJ4,2024-12-31,4146.0,396.2015,1642651.42,1908046.46,-265395.04,USD
C-817870,DNMKZA3OA,2024-12-31,1203.0,241.4811,290501.76,597316.45,-306814.69,USD
C-817870,CSLQC3C54,2024-12-31,4620.0,114.011,526730.82,675969.75,-149238.93,USD
C-817870,U80B6UGVS,2024-12-31,8614.0,382.7205,3296754.39,3782814.67,-486060.28,USD
C-817870,GYW6ZBNZ8,2024-12-31,859.0,452.0141,388280.11,50579.55,337700.56,USD
C-817870,2SPFHV5BR,2024-12-31,2491.0,394.7842,983407.44,552596.46,430810.98,USD
C-817870,7OONNCILD,2024-12-31,7758.0,472.0794,3662391.99,1836164.6,1826227.39,USD
C-817870,KBHB7S9TJ,2024-12-31,7902.0,329.9443,2607219.86,1999476.92,607742.94,USD
C-817870,M25LEN606,2024-12-31,5103.0,451.4412,2303704.44,2078736.62,224967.82,USD
C-817870,SEHE2ATN2,2024-12-31,3056.0,412.9997,1262127.08,658551.55,603575.53,USD
C-817870,FFLZM764J,2024-12-31,6134.0,408.8894,2508127.58,1796432.09,711695.49,USD
C-817870,JIDKNWI5F,2024-12-31,9590.0,280.2796,2687881.36,2694156.49,-6275.13,USD
C-817870,MBR5XQT4P,2024-12-31,11568.0,277.7329,3212814.19,3045655.43,167158.76,USD
C-817870,VEDN9UNFV,2024-12-31,10078.0,454.936,4584845.01,2612884.07,1971960.94,USD
C-817870,BZ2SF6F7L,2024-12-31,246.0,103.0873,25359.48,85708.07,-60348.59,USD
C-817870,X6DUT076G,2024-12-31,5229.0,239.6686,1253227.11,1136860.3,116366.81,USD
C-817870,2G05KBKV7,2024-12-31,2342.0,430.4931,1008214.84,330132.65,678082.19,USD
C-817870,9TR74QGEF,2024-12-31,737.0,248.3054,183001.08,90329.45,92671.63,USD
C-817870,P15AHDBVZ,2024-12-31,7420.0,367.3511,2725745.16,3014956.83,-289211.67,USD
C-817870,IZK3C9XBO,2024-12-31,9483.0,265.1491,2514408.92,2804807.19,-290398.27,USD
C-817870,WIXZ2C9RO,2024-12-31,3895.0,12.7379,49614.12,559672.37,-510058.25,USD
C-817870,NQYYF9RK7,2024-12-31,5358.0,60.3741,323484.43,1836098.94,-1512614.51,USD
C-817870,HKZ2U2TNH,2024-12-31,6356.0,496.627,3156561.21,1820549.37,1336011.84,USD
C-817870,5SXVWVM4W,2024-12-31,5069.0,474.0197,2402805.86,1400732.35,1002073.51,USD
C-817870,1K9QM3P91,2024-12-31,3224.0,80.8479,260653.63,1065116.43,-804462.8,USD
C-817870,VMZWFFHHC,2024-12-31,9391.0,384.7198,3612903.64,2433184.12,1179719.52,USD
C-340174,R64DPJA1W,2024-12-31,1119.0,92.9838,104048.87,218997.01,-114948.14,USD
C-340174,07IF2GOG7,2024-12-31,6490.0,411.9929,2673833.92,1416886.23,1256947.69,USD
C-340174,5JU9BVM2P,2024-12-31,4321.0,443.1731,1914950.97,900296.2,1014654.77,USD
C-340174,6GBPS3Y70,2024-12-31,4766.0,288.9028,1376910.74,527339.76,849570.98,USD
C-340174,CXLL4ZKLO,2024-12-31,7624.0,207.3347,1580719.75,1940209.96,-359490.21,USD
C-340174,EP7Y6WKTA,2024-12-31,4616.0,137.8821,636463.77,893287.79,-256824.02,USD
C-340174,2VLPYS280,2024-12-31,795.0,88.0456,69996.25,177851.36,-107855.11,USD
C-340174,4COWGZRIX,2024-12-31,5799.0,57.794,335147.41,1297188.72,-962041.31,USD
C-340174,H2ZQU7EEQ,2024-12-31,6836.0,390.4368,2669025.96,2239836.76,429189.2,USD
C-340174,VXDP5GJLQ,2024-12-31,9569.0,470.5941,4503114.94,3996999.14,506115.8,USD
C-340174,V0E38DALY,2024-12-31,6012.0,438.769,2637879.23,1139877.47,1498001.76,USD
C-340174,HV3IZKY22,2024-12-31,4941.0,209.7292,1036271.98,1313363.29,-277091.31,USD
C-340174,ZQAKOIXNT,2024-12-31,6199.0,250.6117,1553541.93,2016555.85,-463013.92,USD
C-340174,TMQLIZL08,2024-12-31,601.0,39.099,23498.5,240067.83,-216569.33,USD
C-340174,FUK9E1V2I,2024-12-31,7222.0,58.6712,423723.41,2080444.91,-1656721.5,USD
C-340174,XFGCAQVKI,2024-12-31,2909.0,429.0361,1248066.01,976939.94,271126.07,USD
C-340174,3CFL0UKEY,2024-12-31,651.0,156.7059,102015.54,30467.32,71548.22,USD
C-340174,3U1GSPK9P,2024-12-31,3352.0,259.9977,871512.29,1288660.71,-417148.42,USD
C-340174,N1W1HT7PZ,2024-12-31,2242.0,292.9771,656854.66,640300.85,16553.81,USD
C-340174,Y6B2KNFTU,2024-12-31,5113.0,280.4806,1434097.31,1325724.65,108372.66,USD
C-340174,DNMKZA3OA,2024-12-31,8271.0,241.4811,1997290.18,2488734.66,-491444.48,USD
C-340174,DWB2BNE6L,2024-12-31,10988.0,158.6174,1742887.99,2620225.04,-877337.05,USD
C-340174,F8KRD5EQY,2024-12-31,2069.0,134.4137,278101.95,538189.26,-260087.31,USD
C-340174,0FODRO8BN,2024-12-31,3514.0,274.8063,965669.34,1084469.35,-118800.01,USD
C-340174,4DYT9MOGE,2024-12-31,3555.0,311.0506,1105784.88,982931.44,122853.44,USD
C-340174,H5LF6A4FE,2024-12-31,1928.0,198.6474,382992.19,422806.54,-39814.35,USD
C-340174,XB94PDZP6,2024-12-31,5178.0,262.2262,1357807.26,1600204.49,-242397.23,USD
C-340174,4X1ZHQIMQ,2024-12-31,1811.0,22.5838,40899.26,244510.26,-203611.0,USD
C-340174,PXNF7C3DD,2024-12-31,6744.0,303.409,2046190.3,1465048.04,581142.26,USD
C-340174,BCPPVOHSM,2024-12-31,7675.0,174.8093,1341661.38,2008207.16,-666545.78,USD
C-340174,YRYBOVAKH,2024-12-31,1595.0,481.2012,767515.91,695802.8,71713.11,USD
C-340174,MLGSES6M0,2024-12-31,9433.0,349.3826,3295726.07,3216714.71,79011.36,USD
C-340174,DJGF1C8WQ,2024-12-31,8257.0,350.2632,2892123.24,1942070.14,950053.1,USD
C-340174,NKOMV2XCD,2024-12-31,3934.0,495.0393,1947484.61,284414.98,1663069.63,USD
C-340174,YSAL8M1G9,2024-12-31,4380.0,36.3776,159333.89,885149.92,-725816.03,USD
C-340174,2II826GYU,2024-12-31,3350.0,368.66,1235011.0,652283.1,582727.9,USD
C-340174,ZSEDFQS3D,2024-12-31,3075.0,109.5016,336717.42,910433.77,-573716.35,USD
C-340174,XD9CSS9TO,2024-12-31,8816.0,135.533,1194858.93,3005502.35,-1810643.42,USD
C-340174,J98CWN2Y8,2024-12-31,8322.0,326.0644,2713507.94,2003889.93,709618.01,USD
C-340174,389YZTKKF,2024-12-31,5127.0,394.7194,2023726.36,400062.27,1623664.09,USD
C-340174,SEHE2ATN2,2024-12-31,6639.0,412.9997,2741905.01,760803.19,1981101.82,USD
C-340174,5COZROOUE,2024-12-31,3809.0,385.1646,1467091.96,85148.17,1381943.79,USD
C-340174,FFLZM764J,2024-12-31,4424.0,408.8894,1808926.71,1703354.07,105572.64,USD
C-340174,WWDXVUGW6,2024-12-31,1726.0,466.5678,805296.02,542608.32,262687.7,USD
C-340174,F5L9MO1SD,2024-12-31,2494.0,436.7211,1089182.42,923421.21,165761.21,USD
C-340174,L1RSRLA8S,2024-12-31,7773.0,199.5026,1550733.71,2198117.43,-647383.72,USD
C-340174,VEDN9UNFV,2024-12-31,1979.0,454.936,900318.34,682847.65,217470.69,USD
C-340174,M72JEYN93,2024-12-31,4089.0,55.6966,227743.4,1213439.84,-985696.44,USD
C-340174,KZMPJRHT7,2024-12-31,4845.0,450.5958,2183136.65,1659073.15,524063.5,USD
C-340174,D0IB6IIDL,2024-12-31,5970.0,224.6002,1340863.19,1432871.74,-92008.55,USD
C-340174,2G05KBKV7,2024-12-31,10986.0,430.4931,4729397.2,3804149.94,925247.26,USD
C-340174,0AXYCELOS,2024-12-31,7745.0,357.0571,2765407.24,2304514.9,460892.34,USD
C-340174,231YV2STN,2024-12-31,3283.0,173.3514,569112.65,375422.6,193690.05,USD
C-340174,119XP9N56,2024-12-31,5066.0,52.2355,264625.04,611069.27,-346444.23,USD
C-340174,85E4E9OE9,2024-12-31,2034.0,147.115,299231.91,782256.47,-483024.56,USD
C-340174,P15AHDBVZ,2024-12-31,6135.0,367.3511,2253699.0,703461.57,1550237.43,USD
C-340174,9RIVH6T1N,2024-12-31,3961.0,65.9321,261157.05,1582676.74,-1321519.69,USD
C-340174,O4IZASNWY,2024-12-31,1807.0,28.3408,51211.83,543843.18,-492631.35,USD
C-340174,RATATJ9A3,2024-12-31,3341.0,386.7892,1292262.72,1075355.31,216907.41,USD
C-340174,DDFGS3JON,2024-12-31,4849.0,455.8369,2210353.13,1743537.7,466815.43,USD
C-340174,8O1BJ9RM7,2024-12-31,4506.0,37.3283,168201.32,369118.98,-200917.66,USD
C-340174,MD7Q1DDPU,2024-12-31,7610.0,453.5391,3451432.55,2576977.55,874455.0,USD
C-340174,1A07H23C4,2024-12-31,1350.0,362.0178,488724.03,503724.96,-15000.93,USD
C-340174,B8Z3V6DIX,2024-12-31,4102.0,428.3974,1757286.13,346791.11,1410495.02,USD
C-340174,FLQHRRPZL,2024-12-31,513.0,396.7973,203557.01,187299.63,16257.38,USD
C-340174,CB1KJTGQ0,2024-12-31,4076.0,109.0474,444477.2,533597.91,-89120.71,USD
C-340174,1K9QM3P91,2024-12-31,2263.0,80.8479,182958.8,137931.66,45027.14,USD
C-340174,VMZWFFHHC,2024-12-31,2869.0,384.7198,1103761.11,57696.85,1046064.26,USD
C-520651,CXLL4ZKLO,2024-12-31,822.0,207.3347,170429.12,248094.83,-77665.71,USD
C-520651,4COWGZRIX,2024-12-31,5529.0,57.794,319543.03,958498.47,-638955.44,USD
C-520651,JRNY20479,2024-12-31,5646.0,425.5658,2402744.51,1594700.81,808043.7,USD
C-520651,8HAFEYUHZ,2024-12-31,1385.0,303.726,420660.51,451515.86,-30855.35,USD
C-520651,HV3IZKY22,2024-12-31,6672.0,209.7292,1399313.22,2188106.78,-788793.56,USD
C-520651,KV5USGIOT,2024-12-31,2392.0,341.4494,816746.96,546539.34,270207.62,USD
C-520651,HR09SKDGI,2024-12-31,5472.0,367.3655,2010224.02,2234449.03,-224225.01,USD
C-520651,3CFL0UKEY,2024-12-31,5140.0,156.7059,805468.33,1899318.74,-1093850.41,USD
C-520651,N1W1HT7PZ,2024-12-31,4357.0,292.9771,1276501.22,1127181.78,149319.44,USD
C-520651,RZSJ49ITN,2024-12-31,4217.0,29.155,122946.64,1235858.83,-1112912.19,USD
C-520651,2JWOCLYT8,2024-12-31,1719.0,367.2708,631338.51,138746.49,492592.02,USD
C-520651,BCW790PDW,2024-12-31,5007.0,278.1124,1392508.79,1791308.12,-398799.33,USD
C-520651,YFPMVXPJ4,2024-12-31,4125.0,396.2015,1634331.19,1209000.0,425331.19,USD
C-520651,CQNVQHW06,2024-12-31,9132.0,268.6373,2453195.82,1447453.36,1005742.46,USD
C-520651,4X1ZHQIMQ,2024-12-31,6673.0,22.5838,150701.7,2043669.09,-1892967.39,USD
C-520651,3493WXA73,2024-12-31,2223.0,400.0453,889300.7,830356.52,58944.18,USD
C-520651,J17MGFXC0,2024-12-31,3949.0,247.1333,975929.4,273612.64,702316.76,USD
C-520651,TNQFLL7V5,2024-12-31,4789.0,395.9965,1896427.24,1174982.8,721444.44,USD
C-520651,LA0GNZS43,2024-12-31,6480.0,275.2748,1783780.7,2723067.05,-939286.35,USD
C-520651,349DXBZ9S,2024-12-31,1113.0,480.8025,535133.18,234654.9,300478.28,USD
C-520651,4D145BM1E,2024-12-31,5874.0,288.5026,1694664.27,2186412.8,-491748.53,USD
C-520651,GYW6ZBNZ8,2024-12-31,1694.0,452.0141,765711.89,549675.39,216036.5,USD
C-520651,7OONNCILD,2024-12-31,4728.0,472.0794,2231991.4,1460046.98,771944.42,USD
C-520651,4RTWUZKAM,2024-12-31,6924.0,453.3351,3138892.23,2384500.33,754391.9,USD
C-520651,KBHB7S9TJ,2024-12-31,6520.0,329.9443,2151236.84,2171627.15,-20390.31,USD
C-520651,EIXN8BFQN,2024-12-31,3039.0,309.1111,939388.63,799817.39,139571.24,USD
C-520651,3BBXUX1OX,2024-12-31,6311.0,26.4434,166884.3,1090828.17,-923943.87,USD
C-520651,8R2YKCCPR,2024-12-31,1497.0,484.9279,725937.07,191846.84,534090.23,USD
C-520651,MBR5XQT4P,2024-12-31,6339.0,277.7329,1760548.85,2371402.81,-610853.96,USD
C-520651,M3TZK3NY9,2024-12-31,7970.0,119.3674,951358.18,2648869.08,-1697510.9,USD
C-520651,G02U1G463,2024-12-31,4925.0,92.7949,457014.88,794853.16,-337838.28,USD
C-520651,E6KWHEF0V,2024-12-31,3562.0,132.6526,472508.56,1047960.56,-575452.0,USD
C-520651,QCEOUUYLA,2024-12-31,4230.0,233.6344,988273.51,1450365.3,-462091.79,USD
C-520651,HCPZTC69Q,2024-12-31,2845.0,103.0429,293157.05,956053.94,-662896.89,USD
C-520651,QZPNIQFG5,2024-12-31,4852.0,83.3215,404275.92,1180497.22,-776221.3,USD
C-520651,JSRD9Q46N,2024-12-31,11466.0,144.1999,1653396.05,3312261.16,-1658865.11,USD
C-520651,50ATVZKHI,2024-12-31,4788.0,121.928,583791.26,1023386.52,-439595.26,USD
C-520651,DDFGS3JON,2024-12-31,3732.0,455.8369,1701183.31,627738.22,1073445.09,USD
C-520651,8O1BJ9RM7,2024-12-31,4156.0,37.3283,155136.41,1162458.85,-1007322.44,USD
C-520651,VN1KICJN2,2024-12-31,3017.0,286.8312,865369.73,797091.35,68278.38,USD
C-520651,MD7Q1DDPU,2024-12-31,6032.0,453.5391,2735747.85,1566969.37,1168778.48,USD
C-520651,B8Z3V6DIX,2024-12-31,7035.0,428.3974,3013775.71,1720185.39,1293590.32,USD
C-520651,9YO18PAJS,2024-12-31,4807.0,337.3178,1621486.66,1488718.89,132767.77,USD
C-520651,NQYYF9RK7,2024-12-31,6565.0,60.3741,396355.97,885389.75,-489033.78,USD
C-520651,5SXVWVM4W,2024-12-31,7589.0,474.0197,3597335.5,1384873.79,2212461.71,USD
C-520651,CB1KJTGQ0,2024-12-31,154.0,109.0474,16793.3,2176.04,14617.26,USD
C-321231,PZUE8YFBN,2024-12-31,3589.0,136.3342,489303.44,701095.9,-211792.46,USD
C-321231,EL6246HID,2024-12-31,3674.0,408.3913,1500429.64,1285270.83,215158.81,USD
C-321231,XOKC1MSY4,2024-12-31,1410.0,61.8965,87274.06,237634.39,-150360.33,USD
C-321231,HOLQC3O18,2024-12-31,5337.0,284.6441,1519145.56,999046.23,520099.33,USD
C-321231,VXDP5GJLQ,2024-12-31,3637.0,470.5941,1711550.74,1357861.98,353688.76,USD
C-321231,13JCAT9MX,2024-12-31,5481.0,22.7974,124952.55,1964430.38,-1839477.83,USD
C-321231,HV3IZKY22,2024-12-31,5616.0,209.7292,1177839.19,930526.82,247312.37,USD
C-321231,TXCXAPRPN,2024-12-31,4602.0,260.5051,1198844.47,1060362.43,138482.04,USD
C-321231,TMQLIZL08,2024-12-31,5779.0,39.099,225953.12,742592.05,-516638.93,USD
C-321231,HR09SKDGI,2024-12-31,7550.0,367.3655,2773609.52,3003458.26,-229848.74,USD
C-321231,3U1GSPK9P,2024-12-31,5613.0,259.9977,1459367.09,2313737.65,-854370.56,USD
C-321231,N1W1HT7PZ,2024-12-31,4734.0,292.9771,1386953.59,725348.68,661604.91,USD
C-321231,2JWOCLYT8,2024-12-31,5338.0,367.2708,1960491.53,1164942.82,795548.71,USD
C-321231,YFPMVXPJ4,2024-12-31,3449.0,396.2015,1366498.97,529884.08,836614.89,USD
C-321231,F8KRD5EQY,2024-12-31,3433.0,134.4137,461442.23,1076678.39,-615236.16,USD
C-321231,H5LF6A4FE,2024-12-31,6195.0,198.6474,1230620.64,1603777.71,-373157.07,USD
C-321231,CJWTL9TQV,2024-12-31,7452.0,274.0698,2042368.15,2617185.72,-574817.57,USD
C-321231,UVULEMX15,2024-12-31,319.0,79.6971,25423.37,141269.5,-115846.13,USD
C-321231,TNQFLL7V5,2024-12-31,537.0,395.9965,212650.12,27073.45,185576.67,USD
C-321231,BCPPVOHSM,2024-12-31,4166.0,174.8093,728255.54,248167.33,480088.21,USD
C-321231,7UWW5WFCP,2024-12-31,4842.0,315.5232,1527763.33,1115822.66,411940.67,USD
C-321231,CSLQC3C54,2024-12-31,1711.0,114.011,195072.82,731526.16,-536453.34,USD
C-321231,U80B6UGVS,2024-12-31,8056.0,382.7205,3083196.35,1844823.33,1238373.02,USD
C-321231,349DXBZ9S,2024-12-31,8063.0,480.8025,3876710.56,3659137.13,217573.43,USD
C-321231,4D145BM1E,2024-12-31,7285.0,288.5026,2101741.44,1601532.56,500208.88,USD
C-321231,GYW6ZBNZ8,2024-12-31,5985.0,452.0141,2705304.39,1146973.02,1558331.37,USD
C-321231,T0SEKKBP2,2024-12-31,4333.0,24.9586,108145.61,946809.5,-838663.89,USD
C-321231,4RTWUZKAM,2024-12-31,2191.0,453.3351,993257.2,704023.63,289233.57,USD
C-321231,XD9CSS9TO,2024-12-31,6548.0,135.533,887470.08,2295296.78,-1407826.7,USD
C-321231,MMX3Y9RGE,2024-12-31,4073.0,104.913,427310.65,1027582.46,-600271.81,USD
C-321231,M25LEN606,2024-12-31,2439.0,451.4412,1101065.09,1003815.4,97249.69,USD
C-321231,RR7S20CV3,2024-12-31,5619.0,349.826,1965672.29,622523.23,1343149.06,USD
C-321231,QYM52XG8P,2024-12-31,3011.0,472.1203,1421554.22,628834.1,792720.12,USD
C-321231,FFLZM764J,2024-12-31,3699.0,408.8894,1512481.89,289434.91,1223046.98,USD
C-321231,WWDXVUGW6,2024-12-31,792.0,466.5678,369521.7,171418.5,198103.2,USD
C-321231,3BBXUX1OX,2024-12-31,4212.0,26.4434,111379.6,156016.04,-44636.44,USD
C-321231,M3TZK3NY9,2024-12-31,7364.0,119.3674,879021.53,757195.15,121826.38,USD
C-321231,M72JEYN93,2024-12-31,11474.0,55.6966,639062.79,4018347.83,-3379285.04,USD
C-321231,KZMPJRHT7,2024-12-31,743.0,450.5958,334792.68,74758.86,260033.82,USD
C-321231,2G05KBKV7,2024-12-31,1720.0,430.4931,740448.13,499896.11,240552.02,USD
C-321231,E6KWHEF0V,2024-12-31,6006.0,132.6526,796711.52,762078.65,34632.87,USD
C-321231,231YV2STN,2024-12-31,2770.0,173.3514,480183.38,423925.31,56258.07,USD
C-321231,36HTF4PYZ,2024-12-31,2727.0,215.6808,588161.54,617880.66,-29719.12,USD
C-321231,QZPNIQFG5,2024-12-31,5300.0,83.3215,441603.95,264435.13,177168.82,USD
C-321231,VYLKFXHKC,2024-12-31,4923.0,478.1974,2354165.8,1410843.14,943322.66,USD
C-321231,IHX74D0GJ,2024-12-31,4675.0,350.838,1640167.65,1109940.09,530227.56,USD
C-321231,9RIVH6T1N,2024-12-31,3796.0,65.9321,250278.25,626406.27,-376128.02,USD
C-321231,50ATVZKHI,2024-12-31,2019.0,121.928,246172.63,591189.65,-345017.02,USD
C-321231,ZR7TXCB48,2024-12-31,685.0,110.1061,75422.68,220717.27,-145294.59,USD
C-321231,RATATJ9A3,2024-12-31,8078.0,386.7892,3124483.16,2103953.2,1020529.96,USD
C-321231,6YUJ7YKTX,2024-12-31,4767.0,429.3628,2046772.47,1170094.31,876678.16,USD
C-321231,8V1ZOCFI4,2024-12-31,7231.0,86.4639,625220.46,1996141.38,-1370920.92,USD
C-321231,VN1KICJN2,2024-12-31,5052.0,286.8312,1449071.22,1052562.13,396509.09,USD
C-321231,7ZRWQEAO4,2024-12-31,5091.0,121.3169,617624.34,1071683.68,-454059.34,USD
C-321231,WIXZ2C9RO,2024-12-31,5531.0,12.7379,70453.32,723212.99,-652759.67,USD
C-321231,CB1KJTGQ0,2024-12-31,3988.0,109.0474,434881.03,1477721.1,-1042840.07,USD
C-321231,1K9QM3P91,2024-12-31,4524.0,80.8479,365755.9,1746585.36,-1380829.46,USD
C-322955,R64DPJA1W,2024-12-31,2958.0,92.9838,275046.08,1005451.44,-730405.36,USD
C-322955,EL6246HID,2024-12-31,4031.0,408.3913,1646225.33,714816.0,931409.33,USD
C-322955,XOKC1MSY4,2024-12-31,2391.0,61.8965,147994.53,820573.32,-672578.79,USD
C-322955,6GBPS3Y70,2024-12-31,5212.0,288.9028,1505761.39,265070.58,1240690.81,USD
C-322955,4COWGZRIX,2024-12-31,7507.0,57.794,433859.56,1730219.83,-1296360.27,USD
C-322955,RIPZIM6CF,2024-12-31,8612.0,361.0511,3109372.07,1552510.22,1556861.85,USD
C-322955,8HAFEYUHZ,2024-12-31,4035.0,303.726,1225534.41,1181545.73,43988.68,USD
C-322955,V0E38DALY,2024-12-31,1150.0,438.769,504584.35,217050.2,287534.15,USD
C-322955,TXCXAPRPN,2024-12-31,2848.0,260.5051,741918.52,1075810.95,-333892.43,USD
C-322955,KV5USGIOT,2024-12-31,4580.0,341.4494,1563838.25,1144375.57,419462.68,USD
C-322955,HR09SKDGI,2024-12-31,2864.0,367.3655,1052134.79,540817.5,511317.29,USD
C-322955,ZEBBK7W1D,2024-12-31,2344.0,365.8835,857630.92,474183.9,383447.02,USD
C-322955,QPGB7R3OC,2024-12-31,1857.0,358.7077,666120.2,359156.62,306963.58,USD
C-322955,XFGCAQVKI,2024-12-31,5310.0,429.0361,2278181.69,1078072.4,1200109.29,USD
C-322955,3CFL0UKEY,2024-12-31,4560.0,156.7059,714578.9,776590.47,-62011.57,USD
C-322955,DNMKZA3OA,2024-12-31,13959.0,241.4811,3370834.67,1977915.19,1392919.48,USD
C-322955,0361I2HGJ,2024-12-31,4877.0,39.3381,191851.91,642824.71,-450972.8,USD
C-322955,2ATQYYV37,2024-12-31,6103.0,61.2252,373657.4,2517766.58,-2144109.18,USD
C-322955,0FODRO8BN,2024-12-31,6345.0,274.8063,1743645.97,1278803.34,464842.63,USD
C-322955,CQNVQHW06,2024-12-31,3002.0,268.6373,806449.17,785840.06,20609.11,USD
C-322955,4X1ZHQIMQ,2024-12-31,2980.0,22.5838,67299.72,1241500.7,-1174200.98,USD
C-322955,PXNF7C3DD,2024-12-31,3546.0,303.409,1075888.31,1011722.64,64165.67,USD
C-322955,BCPPVOHSM,2024-12-31,2684.0,174.8093,469188.16,786456.81,-317268.65,USD
C-322955,YRYBOVAKH,2024-12-31,5942.0,481.2012,2859297.53,1369420.35,1489877.18,USD
C-322955,BA75UUZPE,2024-12-31,8002.0,254.79,2038829.58,2083922.45,-45092.87,USD
C-322955,MLGSES6M0,2024-12-31,10011.0,349.3826,3497669.21,2215284.35,1282384.86,USD
C-322955,DJGF1C8WQ,2024-12-31,5526.0,350.2632,1935554.44,1506557.79,428996.65,USD
C-322955,349DXBZ9S,2024-12-31,4023.0,480.8025,1934268.46,875635.34,1058633.12,USD
