fund_code,isin_identifier,nav_date,shares_held,nav_per_share,total_nav_value,book_cost,currency_code
FND-0031,USNQYYF9RK73,2024-12-31,6565.0,60.3406,396136.04,885389.75,USD
FND-0031,US5SXVWVM4W6,2024-12-31,7589.0,475.2071,3606346.68,1384873.79,USD
FND-0031,USCB1KJTGQ02,2024-12-31,154.0,109.4303,16852.27,2176.04,USD
FND-0032,USPZUE8YFBN3,2024-12-31,3589.0,136.3761,489453.82,701095.9,USD
FND-0032,USEL6246HID9,2024-12-31,3674.0,409.5882,1504827.05,1285270.83,USD
FND-0032,USXOKC1MSY46,2024-12-31,1410.0,61.6503,86926.92,237634.39,USD
FND-0032,USHOLQC3O184,2024-12-31,5337.0,285.3348,1522831.83,999046.23,USD
FND-0032,USVXDP5GJLQ7,2024-12-31,3637.0,469.3926,1707180.89,1357861.98,USD
FND-0032,US13JCAT9MX6,2024-12-31,5481.0,22.8088,125015.03,1964430.38,USD
FND-0032,USHV3IZKY220,2024-12-31,5616.0,209.3642,1175789.35,930526.82,USD
FND-0032,USTXCXAPRPN5,2024-12-31,4602.0,259.6078,1194715.1,1060362.43,USD
FND-0032,USTMQLIZL088,2024-12-31,5779.0,38.9729,225224.39,742592.05,USD
FND-0032,USHR09SKDGI6,2024-12-31,7550.0,367.2037,2772387.94,3003458.26,USD
FND-0032,US3U1GSPK9P5,2024-12-31,5613.0,260.1003,1459942.98,2313737.65,USD
FND-0032,USN1W1HT7PZ8,2024-12-31,4734.0,292.3146,1383817.32,725348.68,USD
FND-0032,US2JWOCLYT89,2024-12-31,5338.0,368.8823,1969093.72,1164942.82,USD
FND-0032,USYFPMVXPJ46,2024-12-31,3449.0,394.5303,1360735.0,529884.08,USD
FND-0032,USF8KRD5EQY0,2024-12-31,3433.0,134.871,463012.14,1076678.39,USD
FND-0032,USH5LF6A4FE5,2024-12-31,6195.0,199.1257,1233583.71,1603777.71,USD
FND-0032,USCJWTL9TQV6,2024-12-31,7452.0,274.8266,2048007.82,2617185.72,USD
FND-0032,USUVULEMX155,2024-12-31,319.0,79.8783,25481.18,141269.5,USD
FND-0032,USTNQFLL7V56,2024-12-31,537.0,394.9298,212077.3,27073.45,USD
FND-0032,USBCPPVOHSM3,2024-12-31,4166.0,174.4825,726894.09,248167.33,USD
FND-0032,US7UWW5WFCP8,2024-12-31,4842.0,314.7345,1523944.45,1115822.66,USD
FND-0032,USCSLQC3C541,2024-12-31,1711.0,113.6113,194388.93,731526.16,USD
FND-0032,USU80B6UGVS8,2024-12-31,8056.0,383.5231,3089662.09,1844823.33,USD
FND-0032,US349DXBZ9S3,2024-12-31,8063.0,481.8729,3885341.19,3659137.13,USD
FND-0032,US4D145BM1E3,2024-12-31,7285.0,288.2118,2099622.96,1601532.56,USD
FND-0032,USGYW6ZBNZ88,2024-12-31,5985.0,452.0043,2705245.74,1146973.02,USD
FND-0032,UST0SEKKBP27,2024-12-31,4333.0,24.9351,108043.79,946809.5,USD
FND-0032,US4RTWUZKAM7,2024-12-31,2191.0,451.8117,989919.43,704023.63,USD
FND-0032,USXD9CSS9TO3,2024-12-31,6548.0,135.8417,889491.45,2295296.78,USD
FND-0032,USMMX3Y9RGE8,2024-12-31,4073.0,104.8766,427162.39,1027582.46,USD
FND-0032,USM25LEN6067,2024-12-31,2439.0,453.0721,1105042.85,1003815.4,USD
FND-0032,USRR7S20CV35,2024-12-31,5619.0,349.8636,1965883.57,622523.23,USD
FND-0032,USQYM52XG8P9,2024-12-31,3011.0,472.6622,1423185.88,628834.1,USD
FND-0032,USFFLZM764J2,2024-12-31,3699.0,406.8686,1505006.95,289434.91,USD
FND-0032,USWWDXVUGW63,2024-12-31,792.0,467.0959,369939.95,171418.5,USD
FND-0032,US3BBXUX1OX7,2024-12-31,4212.0,26.4036,111211.96,156016.04,USD
FND-0032,USM3TZK3NY96,2024-12-31,7364.0,118.8691,875352.05,757195.15,USD
FND-0032,USM72JEYN931,2024-12-31,11474.0,55.9143,641560.68,4018347.83,USD
FND-0032,USKZMPJRHT79,2024-12-31,743.0,452.1359,335936.97,74758.86,USD
FND-0032,US2G05KBKV70,2024-12-31,1720.0,430.3435,740190.82,499896.11,USD
FND-0032,USE6KWHEF0V7,2024-12-31,6006.0,132.3211,794720.53,762078.65,USD
FND-0032,US231YV2STN1,2024-12-31,2770.0,174.218,482583.86,423925.31,USD
FND-0032,US36HTF4PYZ6,2024-12-31,2727.0,216.054,589179.26,617880.66,USD
FND-0032,USQZPNIQFG57,2024-12-31,5300.0,83.3635,441826.55,264435.13,USD
FND-0032,USVYLKFXHKC1,2024-12-31,4923.0,476.8619,2347591.13,1410843.14,USD
FND-0032,USIHX74D0GJ5,2024-12-31,4675.0,351.7638,1644495.77,1109940.09,USD
FND-0032,US9RIVH6T1N9,2024-12-31,3796.0,65.8587,249999.63,626406.27,USD
FND-0032,US50ATVZKHI3,2024-12-31,2019.0,122.407,247139.73,591189.65,USD
FND-0032,USZR7TXCB484,2024-12-31,685.0,110.4897,75685.44,220717.27,USD
FND-0032,USRATATJ9A34,2024-12-31,8078.0,387.5651,3130750.88,2103953.2,USD
FND-0032,US6YUJ7YKTX0,2024-12-31,4767.0,427.4042,2037435.82,1170094.31,USD
FND-0032,US8V1ZOCFI46,2024-12-31,7231.0,86.4046,624791.66,1996141.38,USD
FND-0032,USVN1KICJN27,2024-12-31,5052.0,287.3376,1451629.56,1052562.13,USD
FND-0032,US7ZRWQEAO47,2024-12-31,5091.0,121.2188,617124.91,1071683.68,USD
FND-0032,USWIXZ2C9RO0,2024-12-31,5531.0,12.7345,70434.52,723212.99,USD
FND-0032,USCB1KJTGQ02,2024-12-31,3988.0,109.4014,436292.78,1477721.1,USD
FND-0032,US1K9QM3P914,2024-12-31,4524.0,81.0297,366578.36,1746585.36,USD
FND-0033,USR64DPJA1W5,2024-12-31,2958.0,92.7099,274235.88,1005451.44,USD
FND-0033,USEL6246HID9,2024-12-31,4031.0,407.5003,1642633.71,714816.0,USD
FND-0033,USXOKC1MSY46,2024-12-31,2391.0,61.7032,147532.35,820573.32,USD
FND-0033,US6GBPS3Y708,2024-12-31,5212.0,288.1913,1502053.06,265070.58,USD
FND-0033,US4COWGZRIX9,2024-12-31,7507.0,57.893,434602.75,1730219.83,USD
FND-0033,USRIPZIM6CF6,2024-12-31,8612.0,361.1148,3109920.66,1552510.22,USD
FND-0033,US8HAFEYUHZ8,2024-12-31,4035.0,302.2947,1219759.11,1181545.73,USD
FND-0033,USV0E38DALY2,2024-12-31,1150.0,440.3966,506456.09,217050.2,USD
FND-0033,USTXCXAPRPN5,2024-12-31,2848.0,259.9808,740425.32,1075810.95,USD
FND-0033,USKV5USGIOT9,2024-12-31,4580.0,341.7155,1565056.99,1144375.57,USD
FND-0033,USHR09SKDGI6,2024-12-31,2864.0,367.481,1052465.58,540817.5,USD
FND-0033,USZEBBK7W1D2,2024-12-31,2344.0,364.1793,853636.28,474183.9,USD
FND-0033,USQPGB7R3OC9,2024-12-31,1857.0,359.2284,667087.14,359156.62,USD
FND-0033,USXFGCAQVKI9,2024-12-31,5310.0,430.0721,2283682.85,1078072.4,USD
FND-0033,US3CFL0UKEY7,2024-12-31,4560.0,157.094,716348.64,776590.47,USD
FND-0033,USDNMKZA3OA8,2024-12-31,13959.0,241.5978,3372463.69,1977915.19,USD
FND-0033,US0361I2HGJ0,2024-12-31,4877.0,39.4425,192361.07,642824.71,USD
FND-0033,US2ATQYYV374,2024-12-31,6103.0,61.2996,374111.46,2517766.58,USD
FND-0033,US0FODRO8BN3,2024-12-31,6345.0,274.6408,1742595.88,1278803.34,USD
FND-0033,USCQNVQHW061,2024-12-31,3002.0,268.077,804767.15,785840.06,USD
FND-0033,US4X1ZHQIMQ0,2024-12-31,2980.0,22.5362,67157.88,1241500.7,USD
FND-0033,USPXNF7C3DD2,2024-12-31,3546.0,303.3181,1075565.98,1011722.64,USD
FND-0033,USBCPPVOHSM3,2024-12-31,2684.0,173.9498,466881.26,786456.81,USD
FND-0033,USYRYBOVAKH6,2024-12-31,5942.0,481.2492,2859582.75,1369420.35,USD
FND-0033,USBA75UUZPE5,2024-12-31,8002.0,254.5159,2036636.23,2083922.45,USD
FND-0033,USMLGSES6M05,2024-12-31,10011.0,347.8079,3481904.89,2215284.35,USD
FND-0033,USDJGF1C8WQ0,2024-12-31,5526.0,351.4809,1942283.45,1506557.79,USD
FND-0033,US349DXBZ9S3,2024-12-31,4023.0,479.6887,1929787.64,875635.34,USD
FND-0033,USNKOMV2XCD8,2024-12-31,13817.0,494.8542,6837400.48,1903630.18,USD
FND-0033,USV7LN23Y302,2024-12-31,3804.0,324.817,1235603.87,1114087.91,USD
FND-0033,USYSAL8M1G97,2024-12-31,3636.0,36.22,131695.92,881927.0,USD
FND-0033,US4D145BM1E3,2024-12-31,6087.0,289.7497,1763706.42,1186338.45,USD
FND-0033,US2II826GYU2,2024-12-31,5362.0,370.1997,1985010.79,2064436.16,USD
FND-0033,USKBHB7S9TJ9,2024-12-31,1431.0,329.921,472116.95,57185.05,USD
FND-0033,USDLKQZFPQ09,2024-12-31,1941.0,368.2917,714854.19,623906.67,USD
FND-0033,USEIXN8BFQN9,2024-12-31,5325.0,309.8095,1649735.59,1868491.49,USD
FND-0033,USENLK8AGS64,2024-12-31,9779.0,163.6563,1600394.96,1324251.89,USD
FND-0033,USSEHE2ATN27,2024-12-31,6924.0,412.1166,2853495.34,1285316.61,USD
FND-0033,US5COZROOUE3,2024-12-31,2762.0,386.5601,1067679.0,941450.44,USD
FND-0033,USQYM52XG8P9,2024-12-31,10076.0,472.6185,4762104.01,778746.14,USD
FND-0033,USFFLZM764J2,2024-12-31,10029.0,410.8149,4120062.63,2541241.43,USD
FND-0033,USL1RSRLA8S9,2024-12-31,5920.0,199.4231,1180584.75,2292029.08,USD
FND-0033,USMBR5XQT4P0,2024-12-31,1749.0,277.7051,485706.22,334835.31,USD
FND-0033,USVEDN9UNFV7,2024-12-31,3923.0,456.535,1790986.81,925412.75,USD
FND-0033,USD0IB6IIDL6,2024-12-31,2343.0,223.9489,524712.27,530305.41,USD
FND-0033,USX6DUT076G8,2024-12-31,5024.0,239.4049,1202770.22,928604.28,USD
FND-0033,USG02U1G4636,2024-12-31,8669.0,92.934,805644.85,1664687.47,USD
FND-0033,USHCPZTC69Q9,2024-12-31,5396.0,103.5404,558704.0,1833690.33,USD
FND-0033,US85E4E9OE99,2024-12-31,2272.0,147.5375,335205.2,911583.18,USD
FND-0033,USJSRD9Q46N3,2024-12-31,5461.0,144.8737,791155.28,897460.27,USD
FND-0033,USZR7TXCB484,2024-12-31,354.0,110.3842,39076.01,82772.52,USD
FND-0033,USWZC4XL9969,2024-12-31,6975.0,143.2832,999400.32,2274420.35,USD
FND-0033,US1A07H23C44,2024-12-31,2770.0,363.0364,1005610.83,1090965.05,USD
FND-0033,USIOGXPBWHV5,2024-12-31,5093.0,37.0328,188608.05,1051971.07,USD
FND-0033,USVMZWFFHHC4,2024-12-31,419.0,383.7664,160798.12,99388.22,USD
FND-0034,USCXULJYLJE1,2024-12-31,4666.0,321.8253,1501636.85,1925789.22,USD
FND-0034,US7EEDTJVZH7,2024-12-31,4379.0,447.2382,1958456.08,1187994.27,USD
FND-0034,USR64DPJA1W5,2024-12-31,6347.0,92.5791,587599.55,2089062.33,USD
FND-0034,USFZNBQH7M37,2024-12-31,2859.0,291.6669,833875.67,460337.05,USD
FND-0034,USCXLL4ZKLO9,2024-12-31,2358.0,206.9737,488043.98,175932.74,USD
FND-0034,USEP7Y6WKTA5,2024-12-31,6197.0,137.9772,855044.71,912151.65,USD
FND-0034,US4COWGZRIX9,2024-12-31,7302.0,57.7118,421411.56,1038219.0,USD
FND-0034,USRIPZIM6CF6,2024-12-31,2157.0,362.1199,781092.62,721177.2,USD
FND-0034,USR7KO64T027,2024-12-31,6121.0,216.2879,1323898.24,1873999.39,USD
FND-0034,USVXDP5GJLQ7,2024-12-31,5551.0,472.8929,2625028.49,1323034.3,USD
FND-0034,US13JCAT9MX6,2024-12-31,1203.0,22.8505,27489.15,279557.28,USD
FND-0034,USMLY4LYK835,2024-12-31,7965.0,473.8498,3774213.66,1540708.75,USD
FND-0034,USBCW790PDW9,2024-12-31,2902.0,279.3596,810701.56,802125.35,USD
FND-0034,USC5WI6FQJJ0,2024-12-31,2856.0,72.8313,208006.19,300916.73,USD
FND-0034,USDNMKZA3OA8,2024-12-31,3809.0,241.9443,921565.84,83015.25,USD
FND-0034,USDWB2BNE6L1,2024-12-31,10635.0,159.2981,1694135.29,3588769.12,USD
FND-0034,US4DYT9MOGE3,2024-12-31,4343.0,309.9804,1346244.88,1571723.58,USD
FND-0034,USHX8BM92H30,2024-12-31,2358.0,440.6162,1038973.0,231607.0,USD
FND-0034,USXAA2ILGB09,2024-12-31,5310.0,270.0396,1433910.28,2046367.21,USD
FND-0034,USCQNVQHW061,2024-12-31,1170.0,269.6003,315432.35,194810.55,USD
FND-0034,USPXNF7C3DD2,2024-12-31,1246.0,304.4352,379326.26,341656.08,USD
FND-0034,US3493WXA732,2024-12-31,7178.0,398.703,2861890.13,1525351.42,USD
FND-0034,USTNQFLL7V56,2024-12-31,9228.0,397.071,3664171.19,2676764.93,USD
FND-0034,USYRYBOVAKH6,2024-12-31,7301.0,482.8977,3525636.11,2132518.23,USD
FND-0034,USMLGSES6M05,2024-12-31,4436.0,350.5555,1555064.2,1515223.64,USD
FND-0034,USCSLQC3C541,2024-12-31,4034.0,114.2495,460882.48,1131264.33,USD
FND-0034,US4D145BM1E3,2024-12-31,11178.0,287.783,3216838.37,3514900.53,USD
FND-0034,USZSEDFQS3D3,2024-12-31,7400.0,109.6285,811250.9,1024660.05,USD
FND-0034,US7OONNCILD3,2024-12-31,7227.0,471.9827,3411018.97,1877438.24,USD
FND-0034,USXD9CSS9TO3,2024-12-31,5886.0,135.1846,795696.56,1901070.14,USD
FND-0034,USM25LEN6067,2024-12-31,3239.0,450.4473,1458998.8,1195578.68,USD
FND-0034,USZHWY9HECG4,2024-12-31,7285.0,157.2444,1145525.45,976396.95,USD
FND-0034,US389YZTKKF1,2024-12-31,1297.0,393.8871,510871.57,170548.63,USD
FND-0034,USSEHE2ATN27,2024-12-31,2001.0,411.2138,822838.81,512121.93,USD
FND-0034,US3BBXUX1OX7,2024-12-31,2787.0,26.3571,73457.24,326044.44,USD
FND-0034,US8R2YKCCPR5,2024-12-31,2957.0,485.9002,1436806.89,325258.17,USD
FND-0034,USJIDKNWI5F1,2024-12-31,3913.0,280.3522,1097018.16,1182430.38,USD
FND-0034,US1NOUHTCS13,2024-12-31,610.0,95.7675,58418.17,155719.86,USD
FND-0034,USVEDN9UNFV7,2024-12-31,1559.0,454.0264,707827.16,676495.31,USD
FND-0034,USWW4FYB8DA7,2024-12-31,3390.0,265.6893,900686.73,566161.83,USD
FND-0034,USR8KK791ZY9,2024-12-31,3353.0,91.635,307252.16,1613522.91,USD
FND-0034,USKZMPJRHT79,2024-12-31,4107.0,452.4775,1858325.09,1328803.53,USD
FND-0034,US231YV2STN1,2024-12-31,2302.0,173.1998,398705.94,41905.84,USD
FND-0034,USHCPZTC69Q9,2024-12-31,3523.0,102.5314,361218.12,848535.8,USD
FND-0034,US119XP9N560,2024-12-31,1703.0,52.0332,88612.54,291651.35,USD
FND-0034,USQZPNIQFG57,2024-12-31,5372.0,83.7091,449685.29,1219256.03,USD
FND-0034,USIHX74D0GJ5,2024-12-31,1509.0,351.1553,529893.35,334403.78,USD
FND-0034,US9RIVH6T1N9,2024-12-31,4313.0,65.9924,284625.22,1873322.83,USD
FND-0034,USO4IZASNWY6,2024-12-31,1679.0,28.4297,47733.47,190607.3,USD
FND-0034,USRATATJ9A34,2024-12-31,4068.0,387.2696,1575412.73,1650244.81,USD
FND-0034,US6YUJ7YKTX0,2024-12-31,3646.0,430.5066,1569627.06,1145634.1,USD
FND-0034,US7ZRWQEAO47,2024-12-31,613.0,121.443,74444.56,287991.94,USD
FND-0034,USNQYYF9RK73,2024-12-31,7282.0,60.3525,439486.9,2759916.72,USD
FND-0034,USHKZ2U2TNH3,2024-12-31,5882.0,494.422,2908190.2,2045264.85,USD
FND-0034,USE13N3BZT96,2024-12-31,2701.0,300.3638,811282.62,733612.67,USD
FND-0035,USCXULJYLJE1,2024-12-31,124.0,318.8282,39534.7,33723.55,USD
FND-0035,USL1CQ99CHJ4,2024-12-31,3607.0,63.089,227562.02,573228.83,USD
FND-0035,USEL6246HID9,2024-12-31,3192.0,409.4444,1306946.52,143985.79,USD
FND-0035,USFZNBQH7M37,2024-12-31,3712.0,292.6929,1086476.04,969273.47,USD
FND-0035,USXOKC1MSY46,2024-12-31,1459.0,61.9484,90382.72,381618.96,USD
FND-0035,US5JU9BVM2P2,2024-12-31,1747.0,442.8422,773645.32,196385.51,USD
FND-0035,US4COWGZRIX9,2024-12-31,10691.0,57.5699,615479.8,1610704.64,USD
FND-0035,USWZS3T60RJ7,2024-12-31,6179.0,166.0356,1025933.97,1547932.17,USD
FND-0035,USRIPZIM6CF6,2024-12-31,2065.0,362.3745,748303.34,773155.92,USD
FND-0035,USHOLQC3O184,2024-12-31,6506.0,283.3447,1843440.62,1426604.73,USD
FND-0035,USJRNY204793,2024-12-31,4564.0,425.8165,1943426.51,1027940.93,USD
FND-0035,USZQAKOIXNT6,2024-12-31,3007.0,251.8264,757241.98,873997.17,USD
FND-0035,USSRCBPLJD82,2024-12-31,6883.0,406.2764,2796400.46,1439782.84,USD
FND-0035,USVIFTTD96Q4,2024-12-31,14475.0,152.8493,2212493.62,2708007.86,USD
FND-0035,USRZSJ49ITN0,2024-12-31,8173.0,29.0897,237750.12,1974628.46,USD
FND-0035,USJ2O7S3KKV2,2024-12-31,6494.0,333.4252,2165263.25,1121038.03,USD
FND-0035,US2JWOCLYT89,2024-12-31,1258.0,368.0644,463025.02,418396.13,USD
FND-0035,USYFPMVXPJ46,2024-12-31,5894.0,397.1774,2340963.6,1477739.04,USD
FND-0035,USET8T63J3R6,2024-12-31,3951.0,38.8779,153606.58,1601832.17,USD
FND-0035,USF8KRD5EQY0,2024-12-31,2932.0,134.3681,393967.27,808160.39,USD
FND-0035,USHX8BM92H30,2024-12-31,329.0,440.3479,144874.46,147280.9,USD
FND-0035,USH5LF6A4FE5,2024-12-31,2744.0,199.4282,547230.98,493195.33,USD
FND-0035,USXAA2ILGB09,2024-12-31,3286.0,269.7025,886242.41,319968.59,USD
FND-0035,USCJWTL9TQV6,2024-12-31,4484.0,275.1646,1233838.07,1595502.26,USD
FND-0035,USPXNF7C3DD2,2024-12-31,4201.0,303.0268,1273015.59,388222.39,USD
FND-0035,USUVULEMX155,2024-12-31,1348.0,79.6633,107386.13,113583.02,USD
FND-0035,USJ17MGFXC03,2024-12-31,4355.0,247.904,1079621.92,1222677.63,USD
FND-0035,USTNQFLL7V56,2024-12-31,7456.0,396.2244,2954249.13,1621002.03,USD
FND-0035,USYRYBOVAKH6,2024-12-31,5358.0,479.9975,2571826.6,2017957.4,USD
FND-0035,US7UWW5WFCP8,2024-12-31,7121.0,316.2419,2251958.57,2476983.91,USD
FND-0035,USU80B6UGVS8,2024-12-31,1897.0,381.1799,723098.27,426758.67,USD
FND-0035,US349DXBZ9S3,2024-12-31,4163.0,480.8982,2001979.21,1600100.31,USD
FND-0035,US2II826GYU2,2024-12-31,64.0,368.7915,23602.66,8526.34,USD
FND-0035,USXD9CSS9TO3,2024-12-31,5697.0,135.9923,774748.13,1889341.79,USD
FND-0035,USNN0MCIXDU2,2024-12-31,3567.0,477.5039,1703256.41,534923.85,USD
FND-0035,USRR7S20CV35,2024-12-31,1729.0,350.2762,605627.55,42047.13,USD
FND-0035,USEIXN8BFQN9,2024-12-31,3229.0,310.5093,1002634.53,1117852.62,USD
FND-0035,USENLK8AGS64,2024-12-31,5645.0,163.4318,922572.51,1223453.98,USD
FND-0035,USSEHE2ATN27,2024-12-31,384.0,414.1836,159046.5,31990.85,USD
FND-0035,USFFLZM764J2,2024-12-31,7954.0,410.3402,3263845.95,1699475.36,USD
FND-0035,US8R2YKCCPR5,2024-12-31,6534.0,483.7379,3160743.44,2596483.46,USD
FND-0035,USL1RSRLA8S9,2024-12-31,2216.0,199.378,441821.65,162521.88,USD
FND-0035,USR8KK791ZY9,2024-12-31,9365.0,92.2276,863711.47,2948079.69,USD
FND-0035,USM72JEYN931,2024-12-31,6756.0,55.8797,377523.25,2843436.24,USD
FND-0035,US1AT7O75RH5,2024-12-31,2882.0,148.4765,427909.27,1031919.83,USD
FND-0035,US2G05KBKV70,2024-12-31,5912.0,429.5809,2539682.28,938103.02,USD
FND-0035,USHCPZTC69Q9,2024-12-31,3770.0,102.719,387250.63,939876.04,USD
FND-0035,USP15AHDBVZ6,2024-12-31,2819.0,369.1738,1040700.94,732052.1,USD
FND-0035,USG10UR5L8A6,2024-12-31,1975.0,205.7023,406262.04,438242.28,USD
FND-0035,UST7M1R00Q00,2024-12-31,5344.0,322.92,1725684.48,354069.35,USD
FND-0035,USIZK3C9XBO3,2024-12-31,7122.0,264.1802,1881491.38,1139146.28,USD
FND-0035,USWIXZ2C9RO0,2024-12-31,5742.0,12.7786,73374.72,1082073.5,USD
FND-0035,USNQYYF9RK73,2024-12-31,1795.0,60.5467,108681.33,266409.23,USD
FND-0035,US1K9QM3P914,2024-12-31,6639.0,81.2333,539307.88,2932279.52,USD
FND-0035,USVMZWFFHHC4,2024-12-31,3192.0,384.3366,1226802.43,257281.3,USD
FND-0036,USCXULJYLJE1,2024-12-31,1686.0,320.3961,540187.82,61202.38,USD
FND-0036,USEL6246HID9,2024-12-31,3733.0,407.5435,1521359.89,947769.26,USD
FND-0036,USCXLL4ZKLO9,2024-12-31,4635.0,207.0648,959745.35,2104067.65,USD
FND-0036,USSWM31YIHA3,2024-12-31,5416.0,350.4704,1898147.69,1031108.56,USD
FND-0036,USRIPZIM6CF6,2024-12-31,5120.0,362.6563,1856800.26,727060.36,USD
FND-0036,USR7KO64T027,2024-12-31,4301.0,217.6868,936270.93,2144010.22,USD
FND-0036,USKQ1UYMRLR6,2024-12-31,2036.0,246.7879,502460.16,761645.61,USD
FND-0036,USQPGB7R3OC9,2024-12-31,3915.0,357.9575,1401403.61,1591482.36,USD
FND-0036,USXFGCAQVKI9,2024-12-31,4813.0,429.8142,2068695.74,2369821.73,USD
FND-0036,USJ2O7S3KKV2,2024-12-31,5255.0,331.4363,1741697.76,1269708.79,USD
FND-0036,USB0Z3NX39R2,2024-12-31,6360.0,20.3624,129504.86,1288107.81,USD
FND-0036,USET8T63J3R6,2024-12-31,7959.0,38.846,309175.31,1953327.64,USD
FND-0036,USF8KRD5EQY0,2024-12-31,5392.0,134.4346,724871.36,1656859.58,USD
FND-0036,USHX8BM92H30,2024-12-31,9517.0,441.005,4197044.58,2969264.91,USD
FND-0036,USH5LF6A4FE5,2024-12-31,2922.0,197.7909,577945.01,195579.22,USD
FND-0036,US3493WXA732,2024-12-31,2983.0,400.3863,1194352.33,1481896.53,USD
FND-0036,USLA0GNZS438,2024-12-31,399.0,275.0678,109752.05,141485.72,USD
FND-0036,USV7LN23Y302,2024-12-31,6466.0,324.5798,2098732.99,1308704.17,USD
FND-0036,US2II826GYU2,2024-12-31,2081.0,366.9287,763578.62,868692.1,USD
FND-0036,US2SPFHV5BR9,2024-12-31,5564.0,395.8156,2202318.0,935561.61,USD
FND-0036,USZSEDFQS3D3,2024-12-31,5405.0,109.2029,590241.67,1300541.65,USD
FND-0036,US7OONNCILD3,2024-12-31,2064.0,473.1317,976543.83,697603.93,USD
FND-0036,USEK3ZEZQAC7,2024-12-31,5075.0,11.5354,58542.15,613022.13,USD
FND-0036,USNN0MCIXDU2,2024-12-31,5720.0,476.7074,2726766.33,846858.67,USD
FND-0036,USM25LEN6067,2024-12-31,4687.0,452.702,2121814.27,862519.54,USD
FND-0036,USEIXN8BFQN9,2024-12-31,1279.0,308.8947,395076.32,424583.25,USD
FND-0036,USQYM52XG8P9,2024-12-31,5297.0,471.3791,2496895.09,950268.59,USD
FND-0036,USM3TZK3NY96,2024-12-31,2078.0,119.4529,248223.13,585754.33,USD
FND-0036,USM72JEYN931,2024-12-31,5829.0,55.8008,325262.86,2613051.75,USD
FND-0036,USKZMPJRHT79,2024-12-31,5813.0,451.5149,2624656.11,1152984.68,USD
FND-0036,USD0IB6IIDL6,2024-12-31,2981.0,225.1583,671196.89,1179823.33,USD
FND-0036,USOD9R7ANQJ6,2024-12-31,2466.0,165.6902,408592.03,907358.52,USD
FND-0036,US0AXYCELOS4,2024-12-31,4592.0,355.4508,1632230.07,1688048.08,USD
FND-0036,USE6KWHEF0V7,2024-12-31,7487.0,132.6055,992817.38,1512396.35,USD
FND-0036,US85E4E9OE99,2024-12-31,4599.0,147.1112,676564.41,1282751.81,USD
FND-0036,USYUBMXNSZO8,2024-12-31,6835.0,133.59,913087.65,1914620.77,USD
FND-0036,US1R4KZ36U82,2024-12-31,3558.0,243.2363,865434.76,1305229.36,USD
FND-0036,US50ATVZKHI3,2024-12-31,10373.0,122.4953,1270643.75,2843557.16,USD
FND-0036,US8V1ZOCFI46,2024-12-31,4934.0,86.1182,424907.2,1076545.87,USD
FND-0036,US1F90S9BP40,2024-12-31,9137.0,113.1791,1034117.44,1816256.7,USD
FND-0036,USAMDVLNKND4,2024-12-31,3947.0,407.4885,1608357.11,978711.0,USD
FND-0036,USB8Z3V6DIX6,2024-12-31,8788.0,427.2061,3754287.21,1785325.05,USD
FND-0036,USNQYYF9RK73,2024-12-31,2687.0,60.5123,162596.55,332586.32,USD
FND-0036,USIOGXPBWHV5,2024-12-31,4816.0,36.7682,177075.65,491893.87,USD
FND-0036,USGWYX9TRFL4,2024-12-31,5631.0,74.6165,420165.51,641995.92,USD
FND-0036,USE13N3BZT96,2024-12-31,3607.0,298.694,1077389.26,333527.26,USD
FND-0036,USVMZWFFHHC4,2024-12-31,3551.0,383.7217,1362595.76,276724.06,USD
FND-0037,USCXULJYLJE1,2024-12-31,5602.0,319.753,1791256.31,1803229.33,USD
FND-0037,USR64DPJA1W5,2024-12-31,2290.0,93.1927,213411.28,1103133.58,USD
FND-0037,US07IF2GOG73,2024-12-31,3126.0,411.7459,1287117.68,576582.57,USD
FND-0037,USFZNBQH7M37,2024-12-31,516.0,292.4188,150888.1,73220.07,USD
FND-0037,US5JU9BVM2P2,2024-12-31,1145.0,444.1242,508522.21,196135.05,USD
FND-0037,USWZS3T60RJ7,2024-12-31,1596.0,166.1582,265188.49,733592.62,USD
FND-0037,USRIPZIM6CF6,2024-12-31,8279.0,361.8764,2995974.72,967412.29,USD
FND-0037,US13JCAT9MX6,2024-12-31,6431.0,22.7597,146367.63,1215539.11,USD
FND-0037,USGSXW71Q3V5,2024-12-31,4106.0,312.2731,1282193.35,992791.82,USD
FND-0037,USKV5USGIOT9,2024-12-31,2533.0,340.9251,863563.28,280863.72,USD
FND-0037,USZQAKOIXNT6,2024-12-31,681.0,250.6566,170697.14,192318.96,USD
FND-0037,USHR09SKDGI6,2024-12-31,5004.0,368.1638,1842291.66,1874061.16,USD
FND-0037,USZEBBK7W1D2,2024-12-31,6872.0,366.1171,2515956.71,2407694.97,USD
FND-0037,USMLY4LYK835,2024-12-31,5806.0,472.6355,2744121.71,1761689.58,USD
FND-0037,USVIFTTD96Q4,2024-12-31,1458.0,152.225,221944.05,365832.6,USD
FND-0037,USRZSJ49ITN0,2024-12-31,5565.0,29.1709,162336.06,725643.45,USD
FND-0037,US2JWOCLYT89,2024-12-31,5448.0,366.8601,1998653.82,2159022.3,USD
FND-0037,USC5WI6FQJJ0,2024-12-31,5385.0,72.9379,392770.59,1741002.57,USD
