record_id,source_system,account_ref,security_ref,security_ref_type,security_master_id,position_date,quantity,price,market_value,cost_basis,unrealized_gl,asset_class,currency,etl_loaded_at
POS-C-197793-7OONNCILD,TOPAZ,C-197793,7OONNCILD,CUSIP,SEC-0102,2024-12-31,5809.0,472.0794,2742309.23,1034171.6,1708137.63,Fixed Income,USD,2025-01-02 06:00:00
POS-C-197793-XD9CSS9TO,TOPAZ,C-197793,XD9CSS9TO,CUSIP,SEC-0106,2024-12-31,3571.0,135.533,483988.34,1165604.75,-681616.41,Real Estate,USD,2025-01-02 06:00:00
POS-C-197793-NN0MCIXDU,TOPAZ,C-197793,NN0MCIXDU,CUSIP,SEC-0107,2024-12-31,7869.0,477.4744,3757246.05,2863000.11,894245.94,Cash,USD,2025-01-02 06:00:00
POS-C-197793-EIXN8BFQN,TOPAZ,C-197793,EIXN8BFQN,CUSIP,SEC-0114,2024-12-31,6722.0,309.1111,2077844.81,2024183.0,53661.81,Fixed Income,USD,2025-01-02 06:00:00
POS-C-197793-ENLK8AGS6,TOPAZ,C-197793,ENLK8AGS6,CUSIP,,2024-12-31,3397.0,163.0859,554002.8,401815.03,152187.77,,USD,2025-01-02 06:00:00
POS-C-197793-SEHE2ATN2,TOPAZ,C-197793,SEHE2ATN2,CUSIP,SEC-0118,2024-12-31,6670.0,412.9997,2754708.0,2001993.18,752714.82,Commodities,USD,2025-01-02 06:00:00
POS-C-197793-F5L9MO1SD,TOPAZ,C-197793,F5L9MO1SD,CUSIP,SEC-0125,2024-12-31,4803.0,436.7211,2097571.44,1767514.51,330056.93,Fixed Income,USD,2025-01-02 06:00:00
POS-C-197793-OHSWQ40ZS,TOPAZ,C-197793,OHSWQ40ZS,CUSIP,SEC-0135,2024-12-31,2709.0,311.5914,844101.1,1279646.16,-435545.06,Alternatives,USD,2025-01-02 06:00:00
POS-C-197793-X6DUT076G,TOPAZ,C-197793,X6DUT076G,CUSIP,SEC-0142,2024-12-31,5084.0,239.6686,1218475.16,1367197.67,-148722.51,Alternatives,USD,2025-01-02 06:00:00
POS-C-197793-G02U1G463,TOPAZ,C-197793,G02U1G463,CUSIP,SEC-0145,2024-12-31,8604.0,92.7949,798407.32,1788375.56,-989968.24,Cash,USD,2025-01-02 06:00:00
POS-C-197793-231YV2STN,TOPAZ,C-197793,231YV2STN,CUSIP,SEC-0149,2024-12-31,569.0,173.3514,98636.95,250240.17,-151603.22,Cash,USD,2025-01-02 06:00:00
POS-C-197793-IHX74D0GJ,TOPAZ,C-197793,IHX74D0GJ,CUSIP,SEC-0161,2024-12-31,6550.0,350.838,2297988.9,2333790.71,-35801.81,Real Estate,USD,2025-01-02 06:00:00
POS-C-197793-9RIVH6T1N,TOPAZ,C-197793,9RIVH6T1N,CUSIP,,2024-12-31,2103.0,65.9321,138655.21,906733.48,-768078.27,,USD,2025-01-02 06:00:00
POS-C-197793-50ATVZKHI,TOPAZ,C-197793,50ATVZKHI,CUSIP,SEC-0165,2024-12-31,2090.0,121.928,254829.52,566030.52,-311201.0,Cash,USD,2025-01-02 06:00:00
POS-C-197793-8V1ZOCFI4,TOPAZ,C-197793,8V1ZOCFI4,CUSIP,SEC-0174,2024-12-31,613.0,86.4639,53002.37,208373.84,-155371.47,Fixed Income,USD,2025-01-02 06:00:00
POS-C-197793-9YO18PAJS,TOPAZ,C-197793,9YO18PAJS,CUSIP,SEC-0187,2024-12-31,5619.0,337.3178,1895388.72,1249917.64,645471.08,Fixed Income,USD,2025-01-02 06:00:00
POS-C-197793-E4XYF9IGF,TOPAZ,C-197793,E4XYF9IGF,CUSIP,,2024-12-31,7951.0,166.7645,1325944.54,2926761.58,-1600817.04,,USD,2025-01-02 06:00:00
POS-C-197793-HKZ2U2TNH,TOPAZ,C-197793,HKZ2U2TNH,CUSIP,SEC-0192,2024-12-31,2698.0,496.627,1339899.65,599703.89,740195.76,Cash,USD,2025-01-02 06:00:00
POS-C-197793-CB1KJTGQ0,TOPAZ,C-197793,CB1KJTGQ0,CUSIP,SEC-0197,2024-12-31,6324.0,109.0474,689615.76,1860904.78,-1171289.02,Cash,USD,2025-01-02 06:00:00
POS-C-526156-5JU9BVM2P,TOPAZ,C-526156,5JU9BVM2P,CUSIP,SEC-0011,2024-12-31,8645.0,443.1731,3831231.45,2493373.44,1337858.01,Alternatives,USD,2025-01-02 06:00:00
POS-C-526156-EP7Y6WKTA,TOPAZ,C-526156,EP7Y6WKTA,CUSIP,SEC-0014,2024-12-31,111.0,137.8821,15304.91,24954.2,-9649.29,Cash,USD,2025-01-02 06:00:00
POS-C-526156-2VLPYS280,TOPAZ,C-526156,2VLPYS280,CUSIP,SEC-0015,2024-12-31,11152.0,88.0456,981884.53,1884292.74,-902408.21,Alternatives,USD,2025-01-02 06:00:00
POS-C-526156-4COWGZRIX,TOPAZ,C-526156,4COWGZRIX,CUSIP,SEC-0017,2024-12-31,8469.0,57.794,489457.39,1770159.12,-1280701.73,Fixed Income,USD,2025-01-02 06:00:00
POS-C-526156-HV3IZKY22,TOPAZ,C-526156,HV3IZKY22,CUSIP,SEC-0028,2024-12-31,5052.0,209.7292,1059551.92,2213518.51,-1153966.59,Cash,USD,2025-01-02 06:00:00
POS-C-526156-GSXW71Q3V,TOPAZ,C-526156,GSXW71Q3V,CUSIP,SEC-0030,2024-12-31,548.0,311.806,170869.69,133588.1,37281.59,Cash,USD,2025-01-02 06:00:00
POS-C-526156-ZQAKOIXNT,TOPAZ,C-526156,ZQAKOIXNT,CUSIP,SEC-0033,2024-12-31,954.0,250.6117,239083.56,190105.37,48978.19,Fixed Income,USD,2025-01-02 06:00:00
POS-C-526156-QPGB7R3OC,TOPAZ,C-526156,QPGB7R3OC,CUSIP,,2024-12-31,7430.0,358.7077,2665198.21,2044219.85,620978.36,,USD,2025-01-02 06:00:00
POS-C-526156-DJE153A5Q,TOPAZ,C-526156,DJE153A5Q,CUSIP,SEC-0046,2024-12-31,10368.0,471.1659,4885048.05,2723774.63,2161273.42,Real Estate,USD,2025-01-02 06:00:00
POS-C-526156-2JWOCLYT8,TOPAZ,C-526156,2JWOCLYT8,CUSIP,SEC-0054,2024-12-31,5226.0,367.2708,1919357.2,788418.92,1130938.28,Fixed Income,USD,2025-01-02 06:00:00
POS-C-526156-Y6B2KNFTU,TOPAZ,C-526156,Y6B2KNFTU,CUSIP,SEC-0056,2024-12-31,7688.0,280.4806,2156334.85,1246358.71,909976.14,Equity,USD,2025-01-02 06:00:00
POS-C-526156-QW7LVXWQZ,TOPAZ,C-526156,QW7LVXWQZ,CUSIP,SEC-0065,2024-12-31,10375.0,333.1926,3456873.22,2405701.71,1051171.51,Equity,USD,2025-01-02 06:00:00
POS-C-526156-CQNVQHW06,TOPAZ,C-526156,CQNVQHW06,CUSIP,SEC-0072,2024-12-31,6320.0,268.6373,1697787.74,1403116.92,294670.82,Real Estate,USD,2025-01-02 06:00:00
POS-C-526156-PXNF7C3DD,TOPAZ,C-526156,PXNF7C3DD,CUSIP,,2024-12-31,3626.0,303.409,1100161.03,624617.79,475543.24,,USD,2025-01-02 06:00:00
POS-C-526156-VMUHXID4N,TOPAZ,C-526156,VMUHXID4N,CUSIP,SEC-0078,2024-12-31,4590.0,403.0874,1850171.17,895653.97,954517.2,Commodities,USD,2025-01-02 06:00:00
POS-C-526156-J17MGFXC0,TOPAZ,C-526156,J17MGFXC0,CUSIP,SEC-0080,2024-12-31,2979.0,247.1333,736210.1,491880.74,244329.36,Alternatives,USD,2025-01-02 06:00:00
POS-C-526156-TNQFLL7V5,TOPAZ,C-526156,TNQFLL7V5,CUSIP,SEC-0081,2024-12-31,3649.0,395.9965,1444991.23,1733749.01,-288757.78,Equity,USD,2025-01-02 06:00:00
POS-C-526156-LA0GNZS43,TOPAZ,C-526156,LA0GNZS43,CUSIP,SEC-0084,2024-12-31,6088.0,275.2748,1675872.98,1867988.07,-192115.09,Fixed Income,USD,2025-01-02 06:00:00
POS-C-526156-BA75UUZPE,TOPAZ,C-526156,BA75UUZPE,CUSIP,SEC-0085,2024-12-31,4444.0,254.79,1132286.76,1760414.52,-628127.76,Equity,USD,2025-01-02 06:00:00
POS-C-526156-DJGF1C8WQ,TOPAZ,C-526156,DJGF1C8WQ,CUSIP,,2024-12-31,2832.0,350.2632,991945.38,290891.16,701054.22,,USD,2025-01-02 06:00:00
POS-C-526156-CSLQC3C54,TOPAZ,C-526156,CSLQC3C54,CUSIP,SEC-0090,2024-12-31,3053.0,114.011,348075.58,1328466.1,-980390.52,Alternatives,USD,2025-01-02 06:00:00
POS-C-526156-YSAL8M1G9,TOPAZ,C-526156,YSAL8M1G9,CUSIP,,2024-12-31,2902.0,36.3776,105567.8,275389.8,-169822.0,,USD,2025-01-02 06:00:00
POS-C-526156-GYW6ZBNZ8,TOPAZ,C-526156,GYW6ZBNZ8,CUSIP,,2024-12-31,4808.0,452.0141,2173283.79,1052807.54,1120476.25,,USD,2025-01-02 06:00:00
POS-C-526156-M25LEN606,TOPAZ,C-526156,M25LEN606,CUSIP,SEC-0110,2024-12-31,1458.0,451.4412,658201.27,341506.33,316694.94,Commodities,USD,2025-01-02 06:00:00
POS-C-526156-FFLZM764J,TOPAZ,C-526156,FFLZM764J,CUSIP,SEC-0121,2024-12-31,2152.0,408.8894,879929.99,357884.92,522045.07,Equity,USD,2025-01-02 06:00:00
POS-C-526156-JIDKNWI5F,TOPAZ,C-526156,JIDKNWI5F,CUSIP,SEC-0126,2024-12-31,8510.0,280.2796,2385179.4,2889264.59,-504085.19,Fixed Income,USD,2025-01-02 06:00:00
POS-C-526156-BZ2SF6F7L,TOPAZ,C-526156,BZ2SF6F7L,CUSIP,SEC-0131,2024-12-31,7833.0,103.0873,807482.82,2761110.07,-1953627.25,Cash,USD,2025-01-02 06:00:00
POS-C-526156-M3TZK3NY9,TOPAZ,C-526156,M3TZK3NY9,CUSIP,SEC-0132,2024-12-31,8217.0,119.3674,980841.93,1955270.96,-974429.03,Cash,USD,2025-01-02 06:00:00
POS-C-526156-M72JEYN93,TOPAZ,C-526156,M72JEYN93,CUSIP,SEC-0138,2024-12-31,9459.0,55.6966,526834.14,2351920.74,-1825086.6,Cash,USD,2025-01-02 06:00:00
POS-C-526156-D0IB6IIDL,TOPAZ,C-526156,D0IB6IIDL,CUSIP,,2024-12-31,5698.0,224.6002,1279771.94,1870615.01,-590843.07,,USD,2025-01-02 06:00:00
POS-C-526156-2G05KBKV7,TOPAZ,C-526156,2G05KBKV7,CUSIP,SEC-0143,2024-12-31,1895.0,430.4931,815784.42,514095.94,301688.48,Fixed Income,USD,2025-01-02 06:00:00
POS-C-526156-VYLKFXHKC,TOPAZ,C-526156,VYLKFXHKC,CUSIP,SEC-0158,2024-12-31,12807.0,478.1974,6124274.1,3532942.36,2591331.74,Real Estate,USD,2025-01-02 06:00:00
POS-C-526156-RATATJ9A3,TOPAZ,C-526156,RATATJ9A3,CUSIP,SEC-0169,2024-12-31,3275.0,386.7892,1266734.63,324376.58,942358.05,Real Estate,USD,2025-01-02 06:00:00
POS-C-526156-DDFGS3JON,TOPAZ,C-526156,DDFGS3JON,CUSIP,SEC-0170,2024-12-31,4285.0,455.8369,1953261.12,1170099.73,783161.39,Commodities,USD,2025-01-02 06:00:00
POS-C-526156-MD7Q1DDPU,TOPAZ,C-526156,MD7Q1DDPU,CUSIP,,2024-12-31,6247.0,453.5391,2833258.76,851701.76,1981557.0,,USD,2025-01-02 06:00:00
POS-C-526156-SYGJJFGJK,TOPAZ,C-526156,SYGJJFGJK,CUSIP,,2024-12-31,9850.0,138.7282,1366472.77,2608287.69,-1241814.92,,USD,2025-01-02 06:00:00
POS-C-526156-M349EL8HL,TOPAZ,C-526156,M349EL8HL,CUSIP,SEC-0182,2024-12-31,804.0,389.0237,312775.05,228138.54,84636.51,Cash,USD,2025-01-02 06:00:00
POS-C-526156-NQYYF9RK7,TOPAZ,C-526156,NQYYF9RK7,CUSIP,SEC-0188,2024-12-31,3798.0,60.3741,229300.83,1451869.11,-1222568.28,Real Estate,USD,2025-01-02 06:00:00
POS-C-526156-FLQHRRPZL,TOPAZ,C-526156,FLQHRRPZL,CUSIP,SEC-0189,2024-12-31,6985.0,396.7973,2771629.14,2213382.18,558246.96,Equity,USD,2025-01-02 06:00:00
POS-C-324130-EL6246HID,TOPAZ,C-324130,EL6246HID,CUSIP,,2024-12-31,3690.0,408.3913,1506963.9,1093972.93,412990.97,,USD,2025-01-02 06:00:00
POS-C-324130-XOKC1MSY4,TOPAZ,C-324130,XOKC1MSY4,CUSIP,SEC-0010,2024-12-31,4129.0,61.8965,255570.65,1067559.79,-811989.14,Fixed Income,USD,2025-01-02 06:00:00
POS-C-324130-V0E38DALY,TOPAZ,C-324130,V0E38DALY,CUSIP,SEC-0027,2024-12-31,11213.0,438.769,4919916.8,2687708.0,2232208.8,Alternatives,USD,2025-01-02 06:00:00
POS-C-324130-GSXW71Q3V,TOPAZ,C-324130,GSXW71Q3V,CUSIP,SEC-0030,2024-12-31,3744.0,311.806,1167401.66,950352.13,217049.53,Cash,USD,2025-01-02 06:00:00
POS-C-324130-KV5USGIOT,TOPAZ,C-324130,KV5USGIOT,CUSIP,SEC-0032,2024-12-31,10770.0,341.4494,3677410.04,2299416.85,1377993.19,Alternatives,USD,2025-01-02 06:00:00
POS-C-324130-HR09SKDGI,TOPAZ,C-324130,HR09SKDGI,CUSIP,SEC-0035,2024-12-31,6126.0,367.3655,2250481.05,1361990.66,888490.39,Commodities,USD,2025-01-02 06:00:00
POS-C-324130-QPGB7R3OC,TOPAZ,C-324130,QPGB7R3OC,CUSIP,,2024-12-31,1028.0,358.7077,368751.52,285176.74,83574.78,,USD,2025-01-02 06:00:00
POS-C-324130-6KVPUC8D1,TOPAZ,C-324130,6KVPUC8D1,CUSIP,SEC-0039,2024-12-31,5405.0,349.2991,1887961.64,1673754.24,214207.4,Real Estate,USD,2025-01-02 06:00:00
POS-C-324130-N1W1HT7PZ,TOPAZ,C-324130,N1W1HT7PZ,CUSIP,SEC-0047,2024-12-31,3892.0,292.9771,1140266.87,543842.54,596424.33,Equity,USD,2025-01-02 06:00:00
POS-C-324130-QRL1N759I,TOPAZ,C-324130,QRL1N759I,CUSIP,SEC-0051,2024-12-31,6296.0,408.5192,2572036.88,1368755.71,1203281.17,Commodities,USD,2025-01-02 06:00:00
POS-C-324130-B0Z3NX39R,TOPAZ,C-324130,B0Z3NX39R,CUSIP,SEC-0052,2024-12-31,4687.0,20.4554,95874.46,1598335.79,-1502461.33,Cash,USD,2025-01-02 06:00:00
POS-C-324130-2JWOCLYT8,TOPAZ,C-324130,2JWOCLYT8,CUSIP,SEC-0054,2024-12-31,5769.0,367.2708,2118785.25,1530697.82,588087.43,Fixed Income,USD,2025-01-02 06:00:00
POS-C-324130-YFPMVXPJ4,TOPAZ,C-324130,YFPMVXPJ4,CUSIP,SEC-0058,2024-12-31,9045.0,396.2015,3583642.57,1719742.81,1863899.76,Equity,USD,2025-01-02 06:00:00
POS-C-324130-0361I2HGJ,TOPAZ,C-324130,0361I2HGJ,CUSIP,,2024-12-31,1399.0,39.3381,55034.0,176382.98,-121348.98,,USD,2025-01-02 06:00:00
POS-C-324130-DWB2BNE6L,TOPAZ,C-324130,DWB2BNE6L,CUSIP,SEC-0061,2024-12-31,3578.0,158.6174,567533.06,879199.83,-311666.77,Commodities,USD,2025-01-02 06:00:00
POS-C-324130-ET8T63J3R,TOPAZ,C-324130,ET8T63J3R,CUSIP,SEC-0062,2024-12-31,1294.0,38.8317,50248.22,149600.63,-99352.41,Cash,USD,2025-01-02 06:00:00
POS-C-324130-2QC1IYYO4,TOPAZ,C-324130,2QC1IYYO4,CUSIP,SEC-0063,2024-12-31,3786.0,57.1213,216261.24,530015.44,-313754.2,Alternatives,USD,2025-01-02 06:00:00
POS-C-324130-2ATQYYV37,TOPAZ,C-324130,2ATQYYV37,CUSIP,SEC-0064,2024-12-31,9583.0,61.2252,586721.09,2191774.39,-1605053.3,Real Estate,USD,2025-01-02 06:00:00
POS-C-324130-F8KRD5EQY,TOPAZ,C-324130,F8KRD5EQY,CUSIP,SEC-0066,2024-12-31,3354.0,134.4137,450823.55,215500.38,235323.17,Commodities,USD,2025-01-02 06:00:00
POS-C-324130-2W37D4IVS,TOPAZ,C-324130,2W37D4IVS,CUSIP,SEC-0086,2024-12-31,7474.0,47.1681,352534.38,2460366.57,-2107832.19,Equity,USD,2025-01-02 06:00:00
POS-C-324130-7UWW5WFCP,TOPAZ,C-324130,7UWW5WFCP,CUSIP,,2024-12-31,3851.0,315.5232,1215079.84,789584.23,425495.61,,USD,2025-01-02 06:00:00
POS-C-324130-CSLQC3C54,TOPAZ,C-324130,CSLQC3C54,CUSIP,SEC-0090,2024-12-31,6767.0,114.011,771512.44,1773540.88,-1002028.44,Alternatives,USD,2025-01-02 06:00:00
POS-C-324130-NKOMV2XCD,TOPAZ,C-324130,NKOMV2XCD,CUSIP,SEC-0093,2024-12-31,5932.0,495.0393,2936573.13,1149300.01,1787273.12,Real Estate,USD,2025-01-02 06:00:00
POS-C-324130-4D145BM1E,TOPAZ,C-324130,4D145BM1E,CUSIP,SEC-0097,2024-12-31,2124.0,288.5026,612779.52,396514.27,216265.25,Fixed Income,USD,2025-01-02 06:00:00
POS-C-324130-2SPFHV5BR,TOPAZ,C-324130,2SPFHV5BR,CUSIP,SEC-0100,2024-12-31,5336.0,394.7842,2106568.49,1613215.97,493352.52,Cash,USD,2025-01-02 06:00:00
POS-C-324130-EK3ZEZQAC,TOPAZ,C-324130,EK3ZEZQAC,CUSIP,SEC-0103,2024-12-31,8913.0,11.5725,103145.69,2281915.59,-2178769.9,Commodities,USD,2025-01-02 06:00:00
POS-C-324130-M25LEN606,TOPAZ,C-324130,M25LEN606,CUSIP,SEC-0110,2024-12-31,662.0,451.4412,298854.07,127435.92,171418.15,Commodities,USD,2025-01-02 06:00:00
POS-C-324130-DLKQZFPQ0,TOPAZ,C-324130,DLKQZFPQ0,CUSIP,SEC-0112,2024-12-31,12758.0,367.1274,4683811.37,4498343.27,185468.1,Real Estate,USD,2025-01-02 06:00:00
POS-C-324130-ENLK8AGS6,TOPAZ,C-324130,ENLK8AGS6,CUSIP,,2024-12-31,9276.0,163.0859,1512784.81,2736680.98,-1223896.17,,USD,2025-01-02 06:00:00
POS-C-324130-SEHE2ATN2,TOPAZ,C-324130,SEHE2ATN2,CUSIP,SEC-0118,2024-12-31,11463.0,412.9997,4734215.56,2786097.86,1948117.7,Commodities,USD,2025-01-02 06:00:00
POS-C-324130-3BBXUX1OX,TOPAZ,C-324130,3BBXUX1OX,CUSIP,SEC-0123,2024-12-31,10890.0,26.4434,287968.63,3785038.27,-3497069.64,Alternatives,USD,2025-01-02 06:00:00
POS-C-324130-JIDKNWI5F,TOPAZ,C-324130,JIDKNWI5F,CUSIP,SEC-0126,2024-12-31,1387.0,280.2796,388747.81,456973.67,-68225.86,Fixed Income,USD,2025-01-02 06:00:00
POS-C-324130-VEDN9UNFV,TOPAZ,C-324130,VEDN9UNFV,CUSIP,SEC-0130,2024-12-31,8459.0,454.936,3848303.62,2036052.34,1812251.28,Alternatives,USD,2025-01-02 06:00:00
POS-C-324130-M3TZK3NY9,TOPAZ,C-324130,M3TZK3NY9,CUSIP,SEC-0132,2024-12-31,7355.0,119.3674,877947.23,2142583.82,-1264636.59,Cash,USD,2025-01-02 06:00:00
POS-C-324130-5WVJX8UIB,TOPAZ,C-324130,5WVJX8UIB,CUSIP,SEC-0133,2024-12-31,4255.0,285.2877,1213899.16,1154610.26,59288.9,Real Estate,USD,2025-01-02 06:00:00
POS-C-324130-WW4FYB8DA,TOPAZ,C-324130,WW4FYB8DA,CUSIP,SEC-0134,2024-12-31,5264.0,266.7008,1403913.01,1076425.11,327487.9,Cash,USD,2025-01-02 06:00:00
POS-C-324130-OHSWQ40ZS,TOPAZ,C-324130,OHSWQ40ZS,CUSIP,SEC-0135,2024-12-31,2635.0,311.5914,821043.34,891077.32,-70033.98,Alternatives,USD,2025-01-02 06:00:00
POS-C-324130-RN8QTTY5Y,TOPAZ,C-324130,RN8QTTY5Y,CUSIP,SEC-0136,2024-12-31,3017.0,156.2003,471256.31,935337.77,-464081.46,Real Estate,USD,2025-01-02 06:00:00
POS-C-324130-M72JEYN93,TOPAZ,C-324130,M72JEYN93,CUSIP,SEC-0138,2024-12-31,2689.0,55.6966,149768.16,151426.51,-1658.35,Cash,USD,2025-01-02 06:00:00
POS-C-324130-D0IB6IIDL,TOPAZ,C-324130,D0IB6IIDL,CUSIP,,2024-12-31,1833.0,224.6002,411692.17,402430.82,9261.35,,USD,2025-01-02 06:00:00
POS-C-324130-X6DUT076G,TOPAZ,C-324130,X6DUT076G,CUSIP,SEC-0142,2024-12-31,2959.0,239.6686,709179.39,374477.45,334701.94,Alternatives,USD,2025-01-02 06:00:00
POS-C-324130-2G05KBKV7,TOPAZ,C-324130,2G05KBKV7,CUSIP,SEC-0143,2024-12-31,8462.0,430.4931,3642832.61,2237225.34,1405607.27,Fixed Income,USD,2025-01-02 06:00:00
POS-C-324130-231YV2STN,TOPAZ,C-324130,231YV2STN,CUSIP,SEC-0149,2024-12-31,7444.0,173.3514,1290427.82,2270738.91,-980311.09,Cash,USD,2025-01-02 06:00:00
POS-C-324130-QCEOUUYLA,TOPAZ,C-324130,QCEOUUYLA,CUSIP,SEC-0151,2024-12-31,7946.0,233.6344,1856458.94,3024218.32,-1167759.38,Cash,USD,2025-01-02 06:00:00
POS-C-324130-HCPZTC69Q,TOPAZ,C-324130,HCPZTC69Q,CUSIP,SEC-0152,2024-12-31,1078.0,103.0429,111080.25,163643.1,-52562.85,Alternatives,USD,2025-01-02 06:00:00
POS-C-324130-85E4E9OE9,TOPAZ,C-324130,85E4E9OE9,CUSIP,,2024-12-31,229.0,147.115,33689.34,45817.79,-12128.45,,USD,2025-01-02 06:00:00
POS-C-324130-QZPNIQFG5,TOPAZ,C-324130,QZPNIQFG5,CUSIP,SEC-0155,2024-12-31,6299.0,83.3215,524842.13,1455246.59,-930404.46,Equity,USD,2025-01-02 06:00:00
POS-C-324130-BPT11F9I6,TOPAZ,C-324130,BPT11F9I6,CUSIP,SEC-0157,2024-12-31,5245.0,234.5109,1230009.67,809826.0,420183.67,Equity,USD,2025-01-02 06:00:00
POS-C-324130-YUBMXNSZO,TOPAZ,C-324130,YUBMXNSZO,CUSIP,,2024-12-31,3019.0,133.8173,403994.43,169870.59,234123.84,,USD,2025-01-02 06:00:00
POS-C-324130-JSRD9Q46N,TOPAZ,C-324130,JSRD9Q46N,CUSIP,SEC-0164,2024-12-31,7246.0,144.1999,1044872.48,2796820.9,-1751948.42,Real Estate,USD,2025-01-02 06:00:00
POS-C-324130-O4IZASNWY,TOPAZ,C-324130,O4IZASNWY,CUSIP,SEC-0168,2024-12-31,2284.0,28.3408,64730.39,767371.05,-702640.66,Commodities,USD,2025-01-02 06:00:00
POS-C-324130-RATATJ9A3,TOPAZ,C-324130,RATATJ9A3,CUSIP,SEC-0169,2024-12-31,4051.0,386.7892,1566883.05,1397335.32,169547.73,Real Estate,USD,2025-01-02 06:00:00
POS-C-324130-WZC4XL996,TOPAZ,C-324130,WZC4XL996,CUSIP,SEC-0172,2024-12-31,4436.0,142.7391,633190.65,1385762.44,-752571.79,Cash,USD,2025-01-02 06:00:00
POS-C-324130-1F90S9BP4,TOPAZ,C-324130,1F90S9BP4,CUSIP,SEC-0175,2024-12-31,491.0,113.0566,55510.79,56689.83,-1179.04,Cash,USD,2025-01-02 06:00:00
POS-C-324130-8O1BJ9RM7,TOPAZ,C-324130,8O1BJ9RM7,CUSIP,,2024-12-31,9038.0,37.3283,337373.18,2775680.68,-2438307.5,,USD,2025-01-02 06:00:00
POS-C-324130-VN1KICJN2,TOPAZ,C-324130,VN1KICJN2,CUSIP,SEC-0177,2024-12-31,6162.0,286.8312,1767453.85,1423317.07,344136.78,Cash,USD,2025-01-02 06:00:00
POS-C-324130-AMDVLNKND,TOPAZ,C-324130,AMDVLNKND,CUSIP,,2024-12-31,7958.0,406.9052,3238151.58,2842245.88,395905.7,,USD,2025-01-02 06:00:00
POS-C-324130-M349EL8HL,TOPAZ,C-324130,M349EL8HL,CUSIP,SEC-0182,2024-12-31,3388.0,389.0237,1318012.3,1303075.18,14937.12,Cash,USD,2025-01-02 06:00:00
POS-C-324130-E4XYF9IGF,TOPAZ,C-324130,E4XYF9IGF,CUSIP,,2024-12-31,542.0,166.7645,90386.36,53951.38,36434.98,,USD,2025-01-02 06:00:00
POS-C-324130-HKZ2U2TNH,TOPAZ,C-324130,HKZ2U2TNH,CUSIP,SEC-0192,2024-12-31,1605.0,496.627,797086.34,318727.48,478358.86,Cash,USD,2025-01-02 06:00:00
POS-C-324130-5SXVWVM4W,TOPAZ,C-324130,5SXVWVM4W,CUSIP,SEC-0193,2024-12-31,2742.0,474.0197,1299762.02,61409.01,1238353.01,Equity,USD,2025-01-02 06:00:00
POS-C-324130-GWYX9TRFL,TOPAZ,C-324130,GWYX9TRFL,CUSIP,SEC-0195,2024-12-31,8415.0,74.5956,627721.97,2055713.68,-1427991.71,Real Estate,USD,2025-01-02 06:00:00
POS-C-272634-07IF2GOG7,TOPAZ,C-272634,07IF2GOG7,CUSIP,SEC-0008,2024-12-31,7158.0,411.9929,2949045.18,1259302.11,1689743.07,Real Estate,USD,2025-01-02 06:00:00
POS-C-272634-6GBPS3Y70,TOPAZ,C-272634,6GBPS3Y70,CUSIP,SEC-0012,2024-12-31,791.0,288.9028,228522.11,295419.2,-66897.09,Real Estate,USD,2025-01-02 06:00:00
POS-C-272634-CXLL4ZKLO,TOPAZ,C-272634,CXLL4ZKLO,CUSIP,SEC-0013,2024-12-31,1925.0,207.3347,399119.3,851654.65,-452535.35,Fixed Income,USD,2025-01-02 06:00:00
POS-C-272634-EP7Y6WKTA,TOPAZ,C-272634,EP7Y6WKTA,CUSIP,SEC-0014,2024-12-31,5629.0,137.8821,776138.34,2042022.52,-1265884.18,Cash,USD,2025-01-02 06:00:00
POS-C-272634-SWM31YIHA,TOPAZ,C-272634,SWM31YIHA,CUSIP,SEC-0016,2024-12-31,4926.0,350.3249,1725700.46,998744.51,726955.95,Commodities,USD,2025-01-02 06:00:00
POS-C-272634-R7KO64T02,TOPAZ,C-272634,R7KO64T02,CUSIP,SEC-0022,2024-12-31,1484.0,216.6892,321566.77,149776.15,171790.62,Equity,USD,2025-01-02 06:00:00
POS-C-272634-ZEBBK7W1D,TOPAZ,C-272634,ZEBBK7W1D,CUSIP,SEC-0036,2024-12-31,4460.0,365.8835,1631840.41,1710617.24,-78776.83,Fixed Income,USD,2025-01-02 06:00:00
POS-C-272634-QPGB7R3OC,TOPAZ,C-272634,QPGB7R3OC,CUSIP,,2024-12-31,5496.0,358.7077,1971457.52,1705274.26,266183.26,,USD,2025-01-02 06:00:00
POS-C-272634-FUK9E1V2I,TOPAZ,C-272634,FUK9E1V2I,CUSIP,SEC-0038,2024-12-31,7724.0,58.6712,453176.35,2371653.75,-1918477.4,Commodities,USD,2025-01-02 06:00:00
POS-C-272634-SRCBPLJD8,TOPAZ,C-272634,SRCBPLJD8,CUSIP,SEC-0043,2024-12-31,5288.0,407.745,2156155.56,941721.69,1214433.87,Commodities,USD,2025-01-02 06:00:00
POS-C-272634-DJE153A5Q,TOPAZ,C-272634,DJE153A5Q,CUSIP,SEC-0046,2024-12-31,2386.0,471.1659,1124201.84,930282.32,193919.52,Real Estate,USD,2025-01-02 06:00:00
POS-C-272634-N1W1HT7PZ,TOPAZ,C-272634,N1W1HT7PZ,CUSIP,SEC-0047,2024-12-31,2326.0,292.9771,681464.73,564764.59,116700.14,Equity,USD,2025-01-02 06:00:00
