lotId,portfolioId,securityTicker,positionDate,quantity,unitPrice,marketValue,lotCostBasis,unrealizedPnL,ccy
LOT-0002378,PORT-0020,JAWI,2024-12-31,1896.0,447.5271,848511.38,28880.25,819631.13,USD
LOT-0002379,PORT-0020,JAWI,2024-12-31,1016.0,448.1595,455330.05,460473.65,-5143.6,USD
LOT-0002380,PORT-0020,JAWI,2024-12-31,1324.0,447.9464,593081.03,188589.24,404491.79,USD
LOT-0002381,PORT-0020,JAWI,2024-12-31,2774.0,448.2217,1243367.0,1188040.68,55326.32,USD
LOT-0002382,PORT-0020,P11,2024-12-31,670.0,36.8524,24691.11,92579.33,-67888.22,USD
LOT-0002383,PORT-0020,CARC,2024-12-31,2496.0,452.3691,1129113.27,1142032.57,-12919.3,USD
LOT-0002384,PORT-0020,CARC,2024-12-31,4096.0,451.6918,1850129.61,1874073.19,-23943.58,USD
LOT-0002385,PORT-0020,CARC,2024-12-31,2242.0,451.8892,1013135.59,913099.34,100036.25,USD
LOT-0002386,PORT-0020,CARC,2024-12-31,329.0,452.2175,148779.56,31841.44,116938.12,USD
LOT-0002387,PORT-0020,CARC,2024-12-31,2187.0,451.352,987106.82,856537.68,130569.14,USD
LOT-0002388,PORT-0020,CAJA,2024-12-31,352.0,138.3879,48712.54,160289.04,-111576.5,USD
LOT-0002389,PORT-0020,CAJA,2024-12-31,2124.0,138.9098,295044.42,1029850.71,-734806.29,USD
LOT-0002390,PORT-0020,CAJA,2024-12-31,595.0,138.6882,82519.48,36805.51,45713.97,USD
LOT-0002391,PORT-0020,CAJA,2024-12-31,2751.0,139.049,382523.8,1264967.85,-882444.05,USD
LOT-0002392,PORT-0020,CLP,2024-12-31,107.0,311.254,33304.18,50951.47,-17647.29,USD
LOT-0002393,PORT-0020,CLP,2024-12-31,2505.0,311.8843,781270.17,283083.29,498186.88,USD
LOT-0002394,PORT-0020,CLP,2024-12-31,1457.0,311.7867,454273.22,392477.04,61796.18,USD
LOT-0002395,PORT-0020,I5,2024-12-31,2933.0,22.6096,66313.96,703665.12,-637351.16,USD
LOT-0002396,PORT-0020,I5,2024-12-31,506.0,22.5475,11409.03,20250.37,-8841.34,USD
LOT-0002397,PORT-0020,I5,2024-12-31,1305.0,22.5613,29442.5,635996.06,-606553.56,USD
LOT-0002398,PORT-0020,I5,2024-12-31,3006.0,22.6345,68039.31,1462823.61,-1394784.3,USD
LOT-0002399,PORT-0020,SAJP,2024-12-31,3739.0,63.0764,235842.66,382190.48,-146347.82,USD
LOT-0002400,PORT-0020,SAJP,2024-12-31,2558.0,63.3723,162106.34,229165.08,-67058.74,USD
LOT-0002401,PORT-0020,C3,2024-12-31,894.0,38.9291,34802.62,104550.17,-69747.55,USD
LOT-0002402,PORT-0020,C3,2024-12-31,3256.0,38.7568,126192.14,879021.99,-752829.85,USD
LOT-0002403,PORT-0020,S3,2024-12-31,472.0,255.0326,120375.39,69813.57,50561.82,USD
LOT-0002404,PORT-0020,S3,2024-12-31,2989.0,255.2519,762947.93,534042.84,228905.09,USD
LOT-0002405,PORT-0020,WIL,2024-12-31,2259.0,310.6451,701747.28,1017303.15,-315555.87,USD
LOT-0002406,PORT-0020,WIL,2024-12-31,2857.0,309.7787,885037.75,152088.11,732949.64,USD
LOT-0002407,PORT-0020,WIL,2024-12-31,3005.0,310.6751,933578.68,1057931.89,-124353.21,USD
LOT-0002408,PORT-0020,CPL,2024-12-31,3058.0,395.1982,1208516.1,423821.37,784694.73,USD
LOT-0002409,PORT-0020,CPL,2024-12-31,1245.0,393.7191,490180.28,507179.39,-16999.11,USD
LOT-0002410,PORT-0020,MIP,2024-12-31,1552.0,241.0355,374087.1,160228.01,213859.09,USD
LOT-0002411,PORT-0020,MAMS,2024-12-31,2922.0,36.2903,106040.26,615866.73,-509826.47,USD
LOT-0002412,PORT-0020,MAMS,2024-12-31,3560.0,36.3693,129474.71,1512202.56,-1382727.85,USD
LOT-0002413,PORT-0020,MAMS,2024-12-31,697.0,36.3735,25352.33,161401.78,-136049.45,USD
LOT-0002414,PORT-0020,C8,2024-12-31,1841.0,11.5548,21272.39,729496.25,-708223.86,USD
LOT-0002415,PORT-0020,C8,2024-12-31,150.0,11.5662,1734.93,30857.24,-29122.31,USD
LOT-0002416,PORT-0020,S12,2024-12-31,817.0,475.0383,388106.29,370613.67,17492.62,USD
LOT-0002417,PORT-0020,S12,2024-12-31,1160.0,474.8871,550869.04,65510.54,485358.5,USD
LOT-0002418,PORT-0020,S12,2024-12-31,1469.0,474.1756,696563.96,157037.13,539526.83,USD
LOT-0002419,PORT-0020,CASL,2024-12-31,2141.0,430.1932,921043.64,260329.11,660714.53,USD
LOT-0002420,PORT-0020,CASL,2024-12-31,3178.0,430.0122,1366578.77,709338.18,657240.59,USD
LOT-0002421,PORT-0020,CASL,2024-12-31,2566.0,429.1079,1101090.87,100799.15,1000291.72,USD
LOT-0002422,PORT-0020,KASL,2024-12-31,1757.0,359.0466,630844.88,625407.31,5437.57,USD
LOT-0002423,PORT-0020,MAJS,2024-12-31,107.0,147.5049,15783.02,22899.0,-7115.98,USD
LOT-0002424,PORT-0020,I3,2024-12-31,1313.0,61.3225,80516.44,230962.48,-150446.04,USD
LOT-0002425,PORT-0020,I3,2024-12-31,470.0,61.0768,28706.1,32761.44,-4055.34,USD
LOT-0002426,PORT-0020,FANA,2024-12-31,2115.0,274.5096,580587.8,153941.12,426646.68,USD
LOT-0002427,PORT-0020,FANA,2024-12-31,1296.0,275.187,356642.35,296872.52,59769.83,USD
LOT-0002428,PORT-0020,I6,2024-12-31,4338.0,330.6868,1434519.34,1506405.64,-71886.3,USD
LOT-0002429,PORT-0020,YLS,2024-12-31,2223.0,496.6696,1104096.52,879274.31,224822.21,USD
LOT-0002430,PORT-0020,HASC,2024-12-31,4441.0,246.418,1094342.34,1564038.04,-469695.7,USD
LOT-0002431,PORT-0020,C15,2024-12-31,2798.0,428.1009,1197826.32,998805.98,199020.34,USD
LOT-0002432,PORT-0020,C15,2024-12-31,1224.0,430.2813,526664.31,305275.51,221388.8,USD
LOT-0002433,PORT-0020,C15,2024-12-31,1138.0,428.6656,487821.45,502491.64,-14670.19,USD
LOT-0002434,PORT-0020,HPA,2024-12-31,2008.0,198.6413,398871.73,100080.33,298791.4,USD
LOT-0002435,PORT-0020,MLI,2024-12-31,1199.0,453.7757,544077.06,51309.41,492767.65,USD
LOT-0002436,PORT-0020,MLI,2024-12-31,740.0,452.6144,334934.66,107553.89,227380.77,USD
LOT-0002437,PORT-0020,MLI,2024-12-31,599.0,454.2176,272076.34,145039.46,127036.88,USD
LOT-0002438,PORT-0020,MLI,2024-12-31,1413.0,452.2992,639098.77,585222.21,53876.56,USD
LOT-0002439,PORT-0020,GADC,2024-12-31,1626.0,373.1284,606706.78,778475.3,-171768.52,USD
LOT-0002440,PORT-0020,JAWS,2024-12-31,3829.0,477.43,1828079.47,1250024.53,578054.94,USD
LOT-0002441,PORT-0020,JAWS,2024-12-31,374.0,476.8393,178337.9,57915.25,120422.65,USD
LOT-0002442,PORT-0020,JAWS,2024-12-31,1329.0,478.4717,635888.89,533508.18,102380.71,USD
LOT-0002443,PORT-0020,C9,2024-12-31,2777.0,135.9057,377410.13,981160.2,-603750.07,USD
LOT-0002444,PORT-0020,C9,2024-12-31,185.0,135.8505,25132.34,14909.0,10223.34,USD
LOT-0002445,PORT-0020,L5,2024-12-31,3592.0,287.6989,1033414.45,1401384.68,-367970.23,USD
LOT-0002446,PORT-0020,L5,2024-12-31,2646.0,288.8759,764365.63,746382.36,17983.27,USD
LOT-0002447,PORT-0020,L5,2024-12-31,1398.0,288.6658,403554.79,655777.33,-252222.54,USD
LOT-0002448,PORT-0020,MAPS,2024-12-31,507.0,268.2532,136004.37,117691.63,18312.74,USD
LOT-0002449,PORT-0020,MAPS,2024-12-31,3378.0,268.6519,907506.12,238886.42,668619.7,USD
LOT-0002450,PORT-0020,BGC,2024-12-31,161.0,29.1999,4701.18,31196.04,-26494.86,USD
LOT-0002451,PORT-0020,BGC,2024-12-31,1561.0,29.222,45615.54,318152.87,-272537.33,USD
LOT-0002452,PORT-0021,HASL,2024-12-31,511.0,292.368,149400.05,244087.48,-94687.43,USD
LOT-0002453,PORT-0021,HASL,2024-12-31,1725.0,293.1482,505680.64,656227.78,-150547.14,USD
LOT-0002454,PORT-0021,HASL,2024-12-31,184.0,293.5979,54022.01,27953.89,26068.12,USD
LOT-0002455,PORT-0021,TIA,2024-12-31,236.0,121.9923,28790.18,65965.59,-37175.41,USD
LOT-0002456,PORT-0021,TIA,2024-12-31,1692.0,121.6467,205826.22,207198.77,-1372.55,USD
LOT-0002457,PORT-0021,TIA,2024-12-31,1807.0,121.7373,219979.3,533021.27,-313041.97,USD
LOT-0002458,PORT-0021,P4,2024-12-31,2577.0,262.1093,675455.67,35051.07,640404.6,USD
LOT-0002459,PORT-0021,P4,2024-12-31,1510.0,262.2521,396000.67,426678.74,-30678.07,USD
LOT-0002460,PORT-0021,P4,2024-12-31,811.0,262.5258,212908.42,307810.18,-94901.76,USD
LOT-0002461,PORT-0021,S2,2024-12-31,2386.0,481.5139,1148892.17,482902.3,665989.87,USD
LOT-0002462,PORT-0021,S2,2024-12-31,2488.0,482.1805,1199665.08,760457.95,439207.13,USD
LOT-0002463,PORT-0021,S2,2024-12-31,452.0,481.1158,217464.34,49832.59,167631.75,USD
LOT-0002464,PORT-0021,KAGS,2024-12-31,2528.0,92.9091,234874.2,273200.71,-38326.51,USD
LOT-0002465,PORT-0021,KAGS,2024-12-31,916.0,92.6257,84845.14,318747.3,-233902.16,USD
LOT-0002466,PORT-0021,KAGS,2024-12-31,298.0,92.7051,27626.12,55684.22,-28058.1,USD
LOT-0002467,PORT-0021,KAGS,2024-12-31,2575.0,93.0601,239629.76,1148968.09,-909338.33,USD
LOT-0002468,PORT-0021,A10,2024-12-31,685.0,379.4357,259913.45,110868.48,149044.97,USD
LOT-0002469,PORT-0021,A10,2024-12-31,3290.0,379.603,1248893.87,365561.11,883332.76,USD
LOT-0002470,PORT-0021,A10,2024-12-31,1767.0,378.9209,669553.23,414119.95,255433.28,USD
LOT-0002471,PORT-0021,A10,2024-12-31,2714.0,379.4414,1029803.96,665706.2,364097.76,USD
LOT-0002472,PORT-0021,I9,2024-12-31,4107.0,165.0823,677993.01,1281472.3,-603479.29,USD
LOT-0002473,PORT-0021,I1,2024-12-31,99.0,442.9323,43850.3,3416.86,40433.44,USD
LOT-0002474,PORT-0021,TAOI,2024-12-31,464.0,102.9075,47749.08,133805.68,-86056.6,USD
LOT-0002475,PORT-0021,TAOI,2024-12-31,4231.0,103.3789,437396.13,1381118.14,-943722.01,USD
LOT-0002476,PORT-0021,TAOI,2024-12-31,1097.0,102.8043,112776.32,51875.81,60900.51,USD
LOT-0002477,PORT-0021,TAOI,2024-12-31,393.0,103.1354,40532.21,10668.54,29863.67,USD
LOT-0002478,PORT-0021,P,2024-12-31,4004.0,87.8794,351869.12,1864909.45,-1513040.33,USD
LOT-0002479,PORT-0021,P,2024-12-31,3143.0,87.8581,276138.01,216739.08,59398.93,USD
LOT-0002480,PORT-0021,P,2024-12-31,3442.0,88.0454,303052.27,85637.3,217414.97,USD
LOT-0002481,PORT-0021,BGA,2024-12-31,3766.0,427.1678,1608713.93,877740.87,730973.06,USD
LOT-0002482,PORT-0021,BGA,2024-12-31,2622.0,427.3223,1120439.07,373196.34,747242.73,USD
LOT-0002483,PORT-0021,BGA,2024-12-31,808.0,428.0163,345837.17,281978.02,63859.15,USD
LOT-0002484,PORT-0021,RAGS,2024-12-31,2322.0,362.8979,842648.92,57237.53,785411.39,USD
LOT-0002485,PORT-0021,RAGS,2024-12-31,157.0,361.7736,56798.46,15034.51,41763.95,USD
LOT-0002486,PORT-0021,RAGS,2024-12-31,2479.0,362.4714,898566.6,101329.12,797237.48,USD
LOT-0002487,PORT-0021,SAJL,2024-12-31,3327.0,197.6607,657617.15,469005.19,188611.96,USD
LOT-0002488,PORT-0021,SAJL,2024-12-31,1150.0,198.1731,227899.07,143820.26,84078.81,USD
LOT-0002489,PORT-0021,SABS,2024-12-31,2656.0,39.163,104016.93,83983.52,20033.41,USD
LOT-0002490,PORT-0021,SABS,2024-12-31,1536.0,39.1307,60104.76,731983.56,-671878.8,USD
LOT-0002491,PORT-0021,SABS,2024-12-31,818.0,39.1576,32030.92,305799.24,-273768.32,USD
LOT-0002492,PORT-0021,SABS,2024-12-31,1405.0,39.213,55094.26,328160.51,-273066.25,USD
LOT-0002493,PORT-0021,OAGA,2024-12-31,1370.0,278.4463,381471.43,376716.85,4754.58,USD
LOT-0002494,PORT-0021,OAGA,2024-12-31,1518.0,277.0509,420563.27,144576.9,275986.37,USD
LOT-0002495,PORT-0021,RLA,2024-12-31,688.0,57.6934,39693.06,265556.65,-225863.59,USD
LOT-0002496,PORT-0021,RLA,2024-12-31,2057.0,57.7426,118776.53,701639.0,-582862.47,USD
LOT-0002497,PORT-0021,RLP,2024-12-31,1362.0,389.9576,531122.25,235726.79,295395.46,USD
LOT-0002498,PORT-0021,RLP,2024-12-31,3245.0,390.0268,1265636.97,889823.78,375813.19,USD
LOT-0002499,PORT-0021,RLP,2024-12-31,3504.0,391.0942,1370394.08,904427.6,465966.48,USD
LOT-0002500,PORT-0021,MARI,2024-12-31,2792.0,366.5241,1023335.29,495324.25,528011.04,USD
LOT-0002501,PORT-0021,MARI,2024-12-31,712.0,364.8153,259748.49,285782.84,-26034.35,USD
LOT-0002502,PORT-0021,MARI,2024-12-31,1862.0,365.9332,681367.62,771046.57,-89678.95,USD
LOT-0002503,PORT-0021,DACP,2024-12-31,306.0,349.565,106966.89,9354.24,97612.65,USD
LOT-0002504,PORT-0021,DACP,2024-12-31,556.0,349.0185,194054.29,186633.69,7420.6,USD
LOT-0002505,PORT-0021,DACP,2024-12-31,1655.0,349.5393,578487.54,655355.01,-76867.47,USD
LOT-0002506,PORT-0021,DACP,2024-12-31,1944.0,349.2484,678938.89,778547.51,-99608.62,USD
LOT-0002507,PORT-0021,DACP,2024-12-31,792.0,348.6949,276166.36,325897.55,-49731.19,USD
LOT-0002508,PORT-0021,BAMA,2024-12-31,3028.0,437.971,1326176.19,1050784.13,275392.06,USD
LOT-0002509,PORT-0021,AASA,2024-12-31,512.0,266.6661,136533.04,229716.38,-93183.34,USD
LOT-0002510,PORT-0021,AASA,2024-12-31,3005.0,266.3082,800256.14,1457266.94,-657010.8,USD
LOT-0002511,PORT-0021,RPL,2024-12-31,1406.0,156.7518,220393.03,492830.14,-272437.11,USD
LOT-0002512,PORT-0021,RPL,2024-12-31,1511.0,156.5743,236583.77,626103.55,-389519.78,USD
LOT-0002513,PORT-0021,S1,2024-12-31,1019.0,158.2809,161288.24,157877.95,3410.29,USD
LOT-0002514,PORT-0021,S1,2024-12-31,1309.0,159.0392,208182.31,58845.7,149336.61,USD
LOT-0002515,PORT-0021,S1,2024-12-31,1689.0,158.3187,267400.28,798877.75,-531477.47,USD
LOT-0002516,PORT-0021,WALP,2024-12-31,1208.0,471.5497,569632.04,189783.56,379848.48,USD
LOT-0002517,PORT-0021,WALP,2024-12-31,3766.0,470.549,1772087.53,1180401.11,591686.42,USD
LOT-0002518,PORT-0021,L3,2024-12-31,1144.0,495.7083,567090.3,291717.14,275373.16,USD
LOT-0002519,PORT-0021,HAPI,2024-12-31,1524.0,481.1601,733287.99,658330.97,74957.02,USD
LOT-0002520,PORT-0021,HAPI,2024-12-31,2799.0,481.127,1346674.47,607729.52,738944.95,USD
LOT-0002521,PORT-0021,S4,2024-12-31,4238.0,349.2749,1480227.03,831427.79,648799.24,USD
LOT-0002522,PORT-0021,S4,2024-12-31,1497.0,349.2955,522895.36,363302.74,159592.62,USD
LOT-0002523,PORT-0021,S4,2024-12-31,1747.0,348.7018,609182.04,728514.2,-119332.16,USD
LOT-0002524,PORT-0021,S4,2024-12-31,1273.0,349.996,445544.91,479966.32,-34421.41,USD
LOT-0002525,PORT-0021,S,2024-12-31,2392.0,284.0584,679467.69,402352.34,277115.35,USD
LOT-0002526,PORT-0021,S,2024-12-31,1067.0,283.8474,302865.18,123891.61,178973.57,USD
LOT-0002527,PORT-0021,C9,2024-12-31,1380.0,135.3711,186812.12,32892.99,153919.13,USD
LOT-0002528,PORT-0021,C9,2024-12-31,2440.0,135.3744,330313.54,578178.01,-247864.47,USD
LOT-0002529,PORT-0021,C9,2024-12-31,269.0,135.5536,36463.92,88854.49,-52390.57,USD
LOT-0002530,PORT-0021,C9,2024-12-31,691.0,135.2517,93458.92,181871.75,-88412.83,USD
LOT-0002531,PORT-0021,VLC,2024-12-31,1013.0,351.2195,355785.35,90912.29,264873.06,USD
LOT-0002532,PORT-0021,VLC,2024-12-31,2609.0,351.0502,915889.97,904111.38,11778.59,USD
LOT-0002533,PORT-0021,VLC,2024-12-31,114.0,350.0257,39902.93,28301.79,11601.14,USD
LOT-0002534,PORT-0021,VLC,2024-12-31,664.0,350.3508,232632.93,219383.67,13249.26,USD
LOT-0002535,PORT-0021,MACS,2024-12-31,2607.0,395.8089,1031873.8,898596.92,133276.88,USD
LOT-0002536,PORT-0021,MACS,2024-12-31,2648.0,395.6636,1047717.21,1075419.26,-27702.05,USD
LOT-0002537,PORT-0021,S6,2024-12-31,3629.0,199.1391,722675.79,283826.27,438849.52,USD
LOT-0002538,PORT-0021,S6,2024-12-31,2271.0,199.818,453786.68,49058.82,404727.86,USD
LOT-0002539,PORT-0021,S6,2024-12-31,2264.0,199.6627,452036.35,45423.54,406612.81,USD
LOT-0002540,PORT-0021,C8,2024-12-31,1905.0,11.568,22037.04,50355.06,-28318.02,USD
LOT-0002541,PORT-0021,C8,2024-12-31,1352.0,11.5514,15617.49,56697.34,-41079.85,USD
LOT-0002542,PORT-0021,HABC,2024-12-31,1607.0,225.1918,361883.22,389804.37,-27921.15,USD
LOT-0002543,PORT-0021,HABC,2024-12-31,118.0,224.2374,26460.01,9131.83,17328.18,USD
LOT-0002544,PORT-0021,WLL,2024-12-31,1218.0,350.3009,426666.5,606923.31,-180256.81,USD
LOT-0002545,PORT-0021,WLL,2024-12-31,2623.0,350.9819,920625.52,1274054.05,-353428.53,USD
LOT-0002546,PORT-0021,WLL,2024-12-31,710.0,350.533,248878.43,201807.99,47070.44,USD
LOT-0002547,PORT-0021,OLC,2024-12-31,1381.0,311.8122,430612.65,519055.34,-88442.69,USD
LOT-0002548,PORT-0021,OLC,2024-12-31,543.0,310.972,168857.8,215116.35,-46258.55,USD
LOT-0002549,PORT-0021,OLC,2024-12-31,1436.0,312.3751,448570.64,387654.66,60915.98,USD
LOT-0002550,PORT-0021,JAWS,2024-12-31,755.0,476.6043,359836.25,303963.3,55872.95,USD
LOT-0002551,PORT-0021,JAWS,2024-12-31,734.0,476.7926,349965.77,84351.28,265614.49,USD
LOT-0002552,PORT-0021,L6,2024-12-31,2315.0,471.4696,1091452.12,637290.33,454161.79,USD
LOT-0002553,PORT-0021,L6,2024-12-31,715.0,471.7169,337277.58,307696.25,29581.33,USD
LOT-0002554,PORT-0021,L6,2024-12-31,3867.0,472.4762,1827065.47,1011446.33,815619.14,USD
LOT-0002555,PORT-0021,CASL,2024-12-31,4290.0,429.574,1842872.46,1358023.09,484849.37,USD
LOT-0002556,PORT-0021,CASL,2024-12-31,2073.0,429.8832,891147.87,81344.11,809803.76,USD
LOT-0002557,PORT-0021,CASL,2024-12-31,901.0,430.2232,387631.1,183234.66,204396.44,USD
LOT-0002558,PORT-0021,JASS,2024-12-31,2868.0,148.2628,425217.71,577845.79,-152628.08,USD
LOT-0002559,PORT-0021,JASS,2024-12-31,2387.0,148.313,354023.13,1085318.53,-731295.4,USD
LOT-0002560,PORT-0021,JASS,2024-12-31,2867.0,148.771,426526.46,1277204.35,-850677.89,USD
LOT-0002561,PORT-0021,JASS,2024-12-31,1987.0,148.7977,295661.03,254846.46,40814.57,USD
LOT-0002562,PORT-0021,C,2024-12-31,488.0,426.087,207930.46,20741.76,187188.7,USD
LOT-0002563,PORT-0021,C,2024-12-31,189.0,425.7258,80462.18,73469.95,6992.23,USD
LOT-0002564,PORT-0021,C,2024-12-31,3885.0,426.5361,1657092.75,923109.02,733983.73,USD
LOT-0002565,PORT-0021,C,2024-12-31,2942.0,426.0744,1253510.88,1235048.66,18462.22,USD
LOT-0002566,PORT-0021,P3,2024-12-31,1806.0,366.17,661303.02,857421.98,-196118.96,USD
LOT-0002567,PORT-0021,P3,2024-12-31,2332.0,367.5564,857141.52,982608.72,-125467.2,USD
LOT-0002568,PORT-0021,P3,2024-12-31,2628.0,366.5833,963380.91,805614.45,157766.46,USD
LOT-0002569,PORT-0021,HABA,2024-12-31,2190.0,162.9197,356794.14,1068415.81,-711621.67,USD
LOT-0002570,PORT-0021,HABA,2024-12-31,899.0,163.2348,146748.09,119819.17,26928.92,USD
LOT-0002571,PORT-0021,HIS,2024-12-31,1172.0,209.1122,245079.5,353091.49,-108011.99,USD
LOT-0002572,PORT-0021,HIS,2024-12-31,1937.0,208.6723,404198.25,880437.39,-476239.14,USD
LOT-0002573,PORT-0021,HIS,2024-12-31,1459.0,209.1547,305156.71,151743.0,153413.71,USD
LOT-0002574,PORT-0021,CLP,2024-12-31,3653.0,311.0934,1136424.19,1216319.32,-79895.13,USD
LOT-0002575,PORT-0021,CLP,2024-12-31,2066.0,311.7727,644122.4,832804.19,-188681.79,USD
LOT-0002576,PORT-0021,FANA,2024-12-31,1823.0,274.8647,501078.35,341135.44,159942.91,USD
LOT-0002577,PORT-0021,FANA,2024-12-31,1480.0,274.9512,406927.78,350343.08,56584.7,USD
LOT-0002578,PORT-0021,FANA,2024-12-31,1947.0,275.3612,536128.26,855339.3,-319211.04,USD
LOT-0002579,PORT-0021,FANA,2024-12-31,1654.0,274.7193,454385.72,529921.26,-75535.54,USD
LOT-0002580,PORT-0021,MIP,2024-12-31,1119.0,241.8048,270579.57,276760.26,-6180.69,USD
LOT-0002581,PORT-0021,MIP,2024-12-31,723.0,241.4496,174568.06,128177.56,46390.5,USD
LOT-0002582,PORT-0021,MIP,2024-12-31,4051.0,241.7608,979373.0,1959029.98,-979656.98,USD
LOT-0002583,PORT-0021,C3,2024-12-31,2559.0,38.9342,99632.62,109033.1,-9400.48,USD
LOT-0002584,PORT-0021,C3,2024-12-31,3923.0,38.7883,152166.5,913402.68,-761236.18,USD
LOT-0002585,PORT-0021,P11,2024-12-31,3997.0,36.9624,147738.71,560353.82,-412615.11,USD
LOT-0002586,PORT-0021,P11,2024-12-31,1688.0,36.761,62052.57,509241.24,-447188.67,USD
LOT-0002587,PORT-0021,P5,2024-12-31,618.0,431.2223,266495.38,48492.24,218003.14,USD
LOT-0002588,PORT-0021,P5,2024-12-31,246.0,429.4404,105642.34,7406.32,98236.02,USD
LOT-0002589,PORT-0021,P5,2024-12-31,3795.0,431.1345,1636155.43,537079.79,1099075.64,USD
LOT-0002590,PORT-0021,P5,2024-12-31,246.0,430.099,105804.35,53480.23,52324.12,USD
LOT-0002591,PORT-0021,GADP,2024-12-31,926.0,408.288,378074.69,335758.62,42316.07,USD
LOT-0002592,PORT-0021,GADP,2024-12-31,1834.0,407.545,747437.53,573992.12,173445.41,USD
LOT-0002593,PORT-0021,GADP,2024-12-31,643.0,407.9811,262331.85,117823.45,144508.4,USD
LOT-0002594,PORT-0021,GGA,2024-12-31,1063.0,137.4885,146150.28,175598.78,-29448.5,USD
LOT-0002595,PORT-0021,GGA,2024-12-31,1401.0,137.6554,192855.22,277122.42,-84267.2,USD
LOT-0002596,PORT-0021,GGA,2024-12-31,3688.0,138.2066,509705.94,201649.14,308056.8,USD
LOT-0002597,PORT-0021,HARL,2024-12-31,1299.0,396.9361,515619.99,169694.22,345925.77,USD
LOT-0002598,PORT-0021,HARL,2024-12-31,580.0,395.2393,229238.79,52875.64,176363.15,USD
LOT-0002599,PORT-0021,SLI,2024-12-31,2432.0,26.4441,64312.05,28095.68,36216.37,USD
LOT-0002600,PORT-0021,SLI,2024-12-31,1210.0,26.3949,31937.83,367671.81,-335733.98,USD
LOT-0002601,PORT-0021,SLI,2024-12-31,1518.0,26.4039,40081.12,645405.48,-605324.36,USD
LOT-0002602,PORT-0021,SLI,2024-12-31,1602.0,26.396,42286.39,596249.34,-553962.95,USD
LOT-0002603,PORT-0021,S12,2024-12-31,2442.0,474.8613,1159611.29,269872.99,889738.3,USD
LOT-0002604,PORT-0021,S12,2024-12-31,1258.0,474.647,597105.93,335544.2,261561.73,USD
LOT-0002605,PORT-0021,WABP,2024-12-31,1366.0,74.7689,102134.32,273297.4,-171163.08,USD
LOT-0002606,PORT-0021,WABP,2024-12-31,2587.0,74.536,192824.63,917592.34,-724767.71,USD
LOT-0002607,PORT-0021,WABP,2024-12-31,1267.0,74.523,94420.64,117206.37,-22785.73,USD
LOT-0002608,PORT-0022,RAGS,2024-12-31,1041.0,363.0647,377950.35,34883.39,343066.96,USD
LOT-0002609,PORT-0022,RAGS,2024-12-31,1841.0,361.5489,665611.52,101742.13,563869.39,USD
LOT-0002610,PORT-0022,RAGS,2024-12-31,776.0,362.1434,281023.28,207482.53,73540.75,USD
LOT-0002611,PORT-0022,I5,2024-12-31,802.0,22.6381,18155.76,367975.08,-349819.32,USD
LOT-0002612,PORT-0022,I5,2024-12-31,3543.0,22.5171,79778.09,151362.98,-71584.89,USD
LOT-0002613,PORT-0022,I5,2024-12-31,3852.0,22.6085,87087.94,1274105.62,-1187017.68,USD
LOT-0002614,PORT-0022,A3,2024-12-31,2704.0,39.4052,106551.66,260158.6,-153606.94,USD
LOT-0002615,PORT-0022,A3,2024-12-31,2425.0,39.4131,95576.77,304968.48,-209391.71,USD
LOT-0002616,PORT-0022,A3,2024-12-31,2466.0,39.2928,96896.04,117759.64,-20863.6,USD
LOT-0002617,PORT-0022,CARC,2024-12-31,3298.0,450.6869,1486365.4,780449.27,705916.13,USD
LOT-0002618,PORT-0022,CARC,2024-12-31,907.0,452.1612,410110.21,246243.33,163866.88,USD
LOT-0002619,PORT-0022,CARC,2024-12-31,2917.0,453.3385,1322388.4,1251829.38,70559.02,USD
LOT-0002620,PORT-0022,MAJS,2024-12-31,3126.0,147.3847,460724.57,798528.57,-337804.0,USD
LOT-0002621,PORT-0022,A5,2024-12-31,3964.0,407.7912,1616484.32,296596.79,1319887.53,USD
LOT-0002622,PORT-0022,A5,2024-12-31,1721.0,407.6711,701601.96,677638.93,23963.03,USD
LOT-0002623,PORT-0022,A5,2024-12-31,1079.0,409.4445,441790.62,68882.6,372908.02,USD
LOT-0002624,PORT-0022,GADP,2024-12-31,2792.0,408.514,1140571.09,85753.49,1054817.6,USD
LOT-0002625,PORT-0022,GADP,2024-12-31,3367.0,408.9353,1376885.16,793866.55,583018.61,USD
LOT-0002626,PORT-0022,GADP,2024-12-31,3456.0,409.5631,1415450.07,966486.64,448963.43,USD
LOT-0002627,PORT-0022,HARA,2024-12-31,2635.0,37.4345,98639.91,483333.83,-384693.92,USD
LOT-0002628,PORT-0022,KAGS,2024-12-31,1290.0,93.0697,120059.91,269026.02,-148966.11,USD
LOT-0002629,PORT-0022,KAGS,2024-12-31,2300.0,92.9223,213721.29,590052.81,-376331.52,USD
LOT-0002630,PORT-0022,KAGS,2024-12-31,4581.0,93.0586,426301.45,210608.73,215692.72,USD
LOT-0002631,PORT-0022,GAJL,2024-12-31,1269.0,57.0711,72423.23,246455.92,-174032.69,USD
LOT-0002632,PORT-0022,GAJL,2024-12-31,1026.0,56.9994,58481.38,387471.57,-328990.19,USD
LOT-0002633,PORT-0022,GAJL,2024-12-31,3885.0,57.1331,221962.09,319010.56,-97048.47,USD
LOT-0002634,PORT-0022,GAJL,2024-12-31,2785.0,56.9895,158715.76,218689.62,-59973.86,USD
