lot_id,account_id,security_id,acquisition_date,acquisition_price,original_quantity,remaining_quantity,cost_basis,source_system
LOT-0001377,ACC-0012,SEC-0051,2023-03-15,298.5253,4053.0,2220.0,662726.17,DW
LOT-0001378,ACC-0012,SEC-0051,2022-12-18,353.2232,4340.0,3367.0,1189302.51,DW
LOT-0001379,ACC-0012,SEC-0051,2021-07-06,58.5424,335.0,221.0,12937.87,DW
LOT-0001380,ACC-0012,SEC-0173,2020-09-14,200.886,1791.0,1559.0,313181.27,DW
LOT-0001381,ACC-0012,SEC-0173,2020-06-30,270.5242,3014.0,2787.0,753950.95,DW
LOT-0001382,ACC-0012,SEC-0173,2022-03-31,300.232,1369.0,1155.0,346767.96,DW
LOT-0001383,ACC-0012,SEC-0173,2020-12-02,86.1907,719.0,496.0,42750.59,DW
LOT-0001384,ACC-0012,SEC-0049,2020-11-07,323.2048,1914.0,1701.0,549771.36,DW
LOT-0001385,ACC-0012,SEC-0049,2021-02-12,308.2645,3563.0,2108.0,649821.57,DW
LOT-0001386,ACC-0012,SEC-0002,2022-12-08,401.2498,2561.0,1634.0,655642.17,DW
LOT-0001387,ACC-0012,SEC-0002,2022-07-09,265.0914,3620.0,3482.0,923048.25,DW
LOT-0001388,ACC-0012,SEC-0004,2024-06-06,474.2528,2092.0,1373.0,651149.09,DW
LOT-0001389,ACC-0012,SEC-0004,2024-05-31,320.9916,476.0,295.0,94692.52,DW
LOT-0001390,ACC-0012,SEC-0004,2024-05-24,90.9054,381.0,332.0,30180.59,DW
LOT-0001391,ACC-0012,SEC-0129,2021-10-24,465.4986,4061.0,2052.0,955203.13,DW
LOT-0001392,ACC-0012,SEC-0129,2022-07-17,341.7462,4669.0,2653.0,906652.67,DW
LOT-0001393,ACC-0012,SEC-0129,2022-02-16,262.3556,4990.0,4711.0,1235957.23,DW
LOT-0001394,ACC-0012,SEC-0129,2021-01-02,71.0989,168.0,100.0,7109.89,DW
LOT-0001395,ACC-0012,SEC-0096,2022-07-15,354.2699,3773.0,2347.0,831471.46,DW
LOT-0001396,ACC-0012,SEC-0096,2020-10-10,333.9753,4610.0,4608.0,1538958.18,DW
LOT-0001397,ACC-0012,SEC-0096,2021-12-16,345.1983,308.0,223.0,76979.22,DW
LOT-0001398,ACC-0012,SEC-0126,2023-12-22,340.5159,4421.0,3368.0,1146857.55,DW
LOT-0001399,ACC-0012,SEC-0126,2023-08-29,95.659,1899.0,1076.0,102929.08,DW
LOT-0001400,ACC-0012,SEC-0104,2022-02-21,195.7564,1929.0,1074.0,210242.37,DW
LOT-0001401,ACC-0012,SEC-0104,2021-02-10,132.385,2742.0,2422.0,320636.47,DW
LOT-0001402,ACC-0012,SEC-0107,2024-04-04,152.1317,2467.0,1560.0,237325.45,DW
LOT-0001403,ACC-0012,SEC-0107,2024-11-27,371.6326,2887.0,1757.0,652958.48,DW
LOT-0001404,ACC-0012,SEC-0107,2023-03-18,465.2634,4800.0,3637.0,1692162.99,DW
LOT-0001405,ACC-0013,SEC-0159,2022-03-06,279.5606,4019.0,3445.0,963086.27,DW
LOT-0001406,ACC-0013,SEC-0125,2022-09-05,255.9107,4625.0,4262.0,1090691.4,DW
LOT-0001407,ACC-0013,SEC-0125,2022-09-27,74.3947,4793.0,4296.0,319599.63,DW
LOT-0001408,ACC-0013,SEC-0015,2024-03-18,86.2156,2550.0,2253.0,194243.75,DW
LOT-0001409,ACC-0013,SEC-0015,2023-08-05,35.4995,4166.0,2978.0,105717.51,DW
LOT-0001410,ACC-0013,SEC-0015,2021-07-28,371.3415,2228.0,1436.0,533246.39,DW
LOT-0001411,ACC-0013,SEC-0015,2022-03-12,50.4813,2202.0,1781.0,89907.2,DW
LOT-0001412,ACC-0013,SEC-0092,2023-05-06,385.6965,4334.0,4322.0,1666980.27,DW
LOT-0001413,ACC-0013,SEC-0092,2023-07-14,336.5019,2203.0,1623.0,546142.58,DW
LOT-0001414,ACC-0013,SEC-0002,2020-07-12,406.8767,3536.0,2656.0,1080664.52,DW
LOT-0001415,ACC-0013,SEC-0002,2023-11-26,102.4478,4289.0,3493.0,357850.17,DW
LOT-0001416,ACC-0013,SEC-0158,2022-09-02,28.7996,4953.0,4777.0,137575.69,DW
LOT-0001417,ACC-0013,SEC-0158,2022-07-12,18.6541,1078.0,1005.0,18747.37,DW
LOT-0001418,ACC-0013,SEC-0158,2022-10-15,209.5756,1602.0,1308.0,274124.88,DW
LOT-0001419,ACC-0013,SEC-0118,2023-08-16,118.6699,2188.0,1161.0,137775.75,DW
LOT-0001420,ACC-0013,SEC-0118,2022-07-11,325.4978,1591.0,1010.0,328752.78,DW
LOT-0001421,ACC-0013,SEC-0118,2023-05-07,472.0694,3587.0,2236.0,1055547.18,DW
LOT-0001422,ACC-0013,SEC-0085,2024-11-30,35.544,3749.0,2272.0,80755.97,DW
LOT-0001423,ACC-0013,SEC-0085,2022-04-10,147.2781,3072.0,2198.0,323717.26,DW
LOT-0001424,ACC-0013,SEC-0085,2023-07-04,474.6808,1882.0,1227.0,582433.34,DW
LOT-0001425,ACC-0013,SEC-0077,2024-05-17,337.7843,3447.0,3051.0,1030579.9,DW
LOT-0001426,ACC-0013,SEC-0077,2024-03-10,172.2937,3732.0,2540.0,437626.0,DW
LOT-0001427,ACC-0013,SEC-0091,2022-11-01,126.7436,1452.0,1150.0,145755.14,DW
LOT-0001428,ACC-0013,SEC-0091,2024-06-06,444.725,739.0,644.0,286402.9,DW
LOT-0001429,ACC-0013,SEC-0091,2024-03-30,30.1091,4845.0,4564.0,137417.93,DW
LOT-0001430,ACC-0013,SEC-0028,2020-05-02,103.3125,3553.0,3421.0,353432.06,DW
LOT-0001431,ACC-0013,SEC-0196,2022-12-30,157.7234,2424.0,2134.0,336581.74,DW
LOT-0001432,ACC-0013,SEC-0196,2021-12-05,363.177,315.0,188.0,68277.28,DW
LOT-0001433,ACC-0013,SEC-0196,2021-10-31,358.6855,4469.0,3931.0,1409992.7,DW
LOT-0001434,ACC-0013,SEC-0196,2020-03-05,454.3393,4878.0,4622.0,2099956.24,DW
LOT-0001435,ACC-0013,SEC-0090,2022-05-28,318.6337,675.0,485.0,154537.34,DW
LOT-0001436,ACC-0013,SEC-0090,2022-03-19,215.312,4664.0,3507.0,755099.18,DW
LOT-0001437,ACC-0013,SEC-0090,2024-10-18,91.7982,1443.0,1420.0,130353.44,DW
LOT-0001438,ACC-0013,SEC-0185,2024-07-30,399.2513,3500.0,3046.0,1216119.46,DW
LOT-0001439,ACC-0013,SEC-0185,2022-09-09,252.5627,2709.0,2050.0,517753.54,DW
LOT-0001440,ACC-0013,SEC-0048,2024-07-01,91.1039,3779.0,2615.0,238236.7,DW
LOT-0001441,ACC-0013,SEC-0048,2020-07-19,201.221,3075.0,1856.0,373466.18,DW
LOT-0001442,ACC-0013,SEC-0048,2024-11-24,88.4015,1167.0,990.0,87517.49,DW
LOT-0001443,ACC-0013,SEC-0048,2020-06-26,261.2699,2569.0,2210.0,577406.48,DW
LOT-0001444,ACC-0013,SEC-0048,2023-06-20,158.671,1180.0,1008.0,159940.37,DW
LOT-0001445,ACC-0013,SEC-0103,2024-08-30,271.4472,1530.0,1254.0,340394.79,DW
LOT-0001446,ACC-0013,SEC-0103,2023-05-13,464.3515,1425.0,1276.0,592512.51,DW
LOT-0001447,ACC-0013,SEC-0191,2021-04-26,490.2116,4949.0,2994.0,1467693.53,DW
LOT-0001448,ACC-0013,SEC-0191,2024-04-08,10.686,1803.0,1447.0,15462.64,DW
LOT-0001449,ACC-0013,SEC-0003,2020-12-18,443.1533,1394.0,790.0,350091.11,DW
LOT-0001450,ACC-0013,SEC-0003,2021-06-28,154.4987,4928.0,4006.0,618921.79,DW
LOT-0001451,ACC-0013,SEC-0026,2024-11-10,413.7266,1174.0,1154.0,477440.5,DW
LOT-0001452,ACC-0013,SEC-0026,2023-12-06,135.4337,177.0,147.0,19908.75,DW
LOT-0001453,ACC-0013,SEC-0026,2020-01-20,391.3111,3925.0,2171.0,849536.4,DW
LOT-0001454,ACC-0013,SEC-0111,2021-04-02,136.0991,3169.0,2542.0,345963.91,DW
LOT-0001455,ACC-0013,SEC-0111,2023-10-06,410.255,1181.0,749.0,307280.99,DW
LOT-0001456,ACC-0013,SEC-0126,2021-08-28,318.6023,4305.0,3004.0,957081.31,DW
LOT-0001457,ACC-0013,SEC-0126,2022-06-02,123.5443,3659.0,2504.0,309354.93,DW
LOT-0001458,ACC-0013,SEC-0051,2023-11-26,235.1012,4096.0,2409.0,566358.79,DW
LOT-0001459,ACC-0013,SEC-0051,2021-09-22,250.354,3674.0,3027.0,757821.56,DW
LOT-0001460,ACC-0013,SEC-0051,2024-10-19,161.9785,4438.0,4033.0,653259.29,DW
LOT-0001461,ACC-0013,SEC-0022,2021-01-24,307.8328,440.0,236.0,72648.54,DW
LOT-0001462,ACC-0013,SEC-0022,2023-07-18,232.9618,3261.0,2287.0,532783.64,DW
LOT-0001463,ACC-0013,SEC-0136,2020-09-17,405.9164,3056.0,2105.0,854454.02,DW
LOT-0001464,ACC-0013,SEC-0136,2024-10-20,63.9174,166.0,152.0,9715.44,DW
LOT-0001465,ACC-0013,SEC-0132,2024-09-03,74.7677,3874.0,2455.0,183554.7,DW
LOT-0001466,ACC-0013,SEC-0132,2021-05-27,303.8222,3983.0,2010.0,610682.62,DW
LOT-0001467,ACC-0013,SEC-0040,2020-05-01,175.8111,3567.0,2144.0,376939.0,DW
LOT-0001468,ACC-0013,SEC-0040,2022-03-24,382.2392,4473.0,4060.0,1551891.15,DW
LOT-0001469,ACC-0013,SEC-0040,2023-03-13,172.5606,857.0,452.0,77997.39,DW
LOT-0001470,ACC-0013,SEC-0106,2021-01-14,141.0538,2764.0,1411.0,199026.91,DW
LOT-0001471,ACC-0013,SEC-0032,2024-05-05,260.6558,4199.0,2397.0,624791.95,DW
LOT-0001472,ACC-0013,SEC-0032,2023-08-30,21.7604,2193.0,1258.0,27374.58,DW
LOT-0001473,ACC-0013,SEC-0032,2021-03-30,150.5546,4616.0,3888.0,585356.28,DW
LOT-0001474,ACC-0013,SEC-0032,2021-01-25,443.2697,4132.0,2298.0,1018633.77,DW
LOT-0001475,ACC-0013,SEC-0199,2023-12-20,495.4763,1200.0,1174.0,581689.18,DW
LOT-0001476,ACC-0013,SEC-0199,2023-05-04,185.0809,3117.0,1743.0,322596.01,DW
LOT-0001477,ACC-0013,SEC-0199,2024-06-11,448.8374,3062.0,1804.0,809702.67,DW
LOT-0001478,ACC-0013,SEC-0189,2021-02-09,218.3698,4476.0,3776.0,824564.36,DW
LOT-0001479,ACC-0013,SEC-0175,2021-06-01,410.6056,1807.0,997.0,409373.78,DW
LOT-0001480,ACC-0013,SEC-0175,2022-02-13,334.2485,4671.0,4229.0,1413536.91,DW
LOT-0001481,ACC-0013,SEC-0169,2024-11-27,432.2398,4892.0,4348.0,1879378.65,DW
LOT-0001482,ACC-0013,SEC-0169,2024-02-05,166.9254,2014.0,1733.0,289281.72,DW
LOT-0001483,ACC-0013,SEC-0065,2020-07-07,488.4062,4092.0,2278.0,1112589.32,DW
LOT-0001484,ACC-0013,SEC-0065,2022-07-10,480.1968,1465.0,799.0,383677.24,DW
LOT-0001485,ACC-0013,SEC-0058,2022-10-05,182.7783,2522.0,1868.0,341429.86,DW
LOT-0001486,ACC-0013,SEC-0058,2022-08-07,304.8541,3219.0,1832.0,558492.71,DW
LOT-0001487,ACC-0013,SEC-0058,2021-04-02,461.5864,1978.0,1532.0,707150.36,DW
LOT-0001488,ACC-0013,SEC-0121,2021-11-24,271.5476,2709.0,2467.0,669907.93,DW
LOT-0001489,ACC-0013,SEC-0121,2022-10-06,50.9727,3603.0,2751.0,140225.9,DW
LOT-0001490,ACC-0013,SEC-0102,2023-09-09,354.5157,1252.0,628.0,222635.86,DW
LOT-0001491,ACC-0013,SEC-0102,2020-02-24,18.4058,2836.0,2776.0,51094.5,DW
LOT-0001492,ACC-0013,SEC-0102,2024-04-20,39.1929,1812.0,1675.0,65648.11,DW
LOT-0001493,ACC-0013,SEC-0096,2020-01-22,391.537,783.0,572.0,223959.16,DW
LOT-0001494,ACC-0013,SEC-0192,2022-07-23,128.8237,4156.0,2194.0,282639.2,DW
LOT-0001495,ACC-0013,SEC-0192,2024-02-23,67.4455,3509.0,2006.0,135295.67,DW
LOT-0001496,ACC-0013,SEC-0192,2020-10-22,22.91,4828.0,3311.0,75855.01,DW
LOT-0001497,ACC-0013,SEC-0094,2020-12-26,61.9448,2950.0,2178.0,134915.77,DW
LOT-0001498,ACC-0013,SEC-0110,2024-02-05,188.9697,487.0,262.0,49510.06,DW
LOT-0001499,ACC-0013,SEC-0110,2021-09-23,417.2233,2141.0,1890.0,788552.04,DW
LOT-0001500,ACC-0013,SEC-0047,2022-04-14,374.3434,3766.0,3198.0,1197150.19,DW
LOT-0001501,ACC-0013,SEC-0047,2023-03-29,240.3904,3641.0,2629.0,631986.36,DW
LOT-0001502,ACC-0013,SEC-0138,2024-04-18,86.3848,4418.0,2280.0,196957.34,DW
LOT-0001503,ACC-0013,SEC-0138,2020-09-15,95.0543,886.0,619.0,58838.61,DW
LOT-0001504,ACC-0013,SEC-0069,2022-07-18,343.1527,4392.0,3413.0,1171180.17,DW
LOT-0001505,ACC-0013,SEC-0069,2020-04-08,136.4466,2903.0,1896.0,258702.75,DW
LOT-0001506,ACC-0013,SEC-0190,2023-05-25,486.8299,2655.0,2626.0,1278415.32,DW
LOT-0001507,ACC-0013,SEC-0190,2024-03-20,374.136,2062.0,1089.0,407434.1,DW
LOT-0001508,ACC-0013,SEC-0190,2022-09-20,100.0099,3755.0,2928.0,292828.99,DW
LOT-0001509,ACC-0013,SEC-0113,2020-03-14,47.8325,3493.0,2580.0,123407.85,DW
LOT-0001510,ACC-0013,SEC-0113,2021-04-05,324.5265,4154.0,2419.0,785029.6,DW
LOT-0001511,ACC-0013,SEC-0113,2020-05-31,192.0243,2179.0,1384.0,265761.63,DW
LOT-0001512,ACC-0013,SEC-0113,2024-05-02,48.1262,3056.0,2822.0,135812.14,DW
LOT-0001513,ACC-0013,SEC-0113,2024-10-05,127.3697,898.0,497.0,63302.74,DW
LOT-0001514,ACC-0013,SEC-0156,2023-03-09,101.9945,1088.0,1049.0,106992.23,DW
LOT-0001515,ACC-0013,SEC-0156,2023-07-28,141.8923,4886.0,3823.0,542454.26,DW
LOT-0001516,ACC-0013,SEC-0156,2021-10-04,493.382,2471.0,1295.0,638929.69,DW
LOT-0001517,ACC-0013,SEC-0042,2024-05-25,472.3195,142.0,96.0,45342.67,DW
LOT-0001518,ACC-0013,SEC-0042,2023-05-03,479.7821,2551.0,1677.0,804594.58,DW
LOT-0001519,ACC-0013,SEC-0042,2022-09-23,365.5872,4872.0,4148.0,1516455.71,DW
LOT-0001520,ACC-0013,SEC-0036,2020-10-05,256.7534,2561.0,2273.0,583600.48,DW
LOT-0001521,ACC-0013,SEC-0036,2024-10-14,297.716,1972.0,1564.0,465627.82,DW
LOT-0001522,ACC-0013,SEC-0036,2020-02-22,28.3301,890.0,749.0,21219.24,DW
LOT-0001523,ACC-0013,SEC-0184,2024-06-23,443.7499,557.0,479.0,212556.2,DW
LOT-0001524,ACC-0013,SEC-0184,2023-09-17,405.6633,3306.0,2924.0,1186159.49,DW
LOT-0001525,ACC-0013,SEC-0184,2024-01-07,496.7741,2558.0,2548.0,1265780.41,DW
LOT-0001526,ACC-0013,SEC-0112,2020-08-10,177.2935,3948.0,2643.0,468586.72,DW
LOT-0001527,ACC-0013,SEC-0112,2022-11-25,315.5007,4707.0,2448.0,772345.71,DW
LOT-0001528,ACC-0013,SEC-0171,2020-12-03,389.3458,1999.0,1208.0,470329.73,DW
LOT-0001529,ACC-0013,SEC-0171,2021-06-30,307.3698,4794.0,3756.0,1154480.97,DW
LOT-0001530,ACC-0013,SEC-0197,2024-11-01,79.885,4365.0,3377.0,269771.65,DW
LOT-0001531,ACC-0013,SEC-0197,2020-06-12,392.9083,527.0,288.0,113157.59,DW
LOT-0001532,ACC-0013,SEC-0197,2023-02-28,93.1616,1548.0,827.0,77044.64,DW
LOT-0001533,ACC-0013,SEC-0179,2021-09-08,188.0309,537.0,317.0,59605.8,DW
LOT-0001534,ACC-0013,SEC-0179,2020-08-04,235.7632,4932.0,4879.0,1150288.65,DW
LOT-0001535,ACC-0013,SEC-0029,2024-02-18,470.5164,4861.0,3617.0,1701857.82,DW
LOT-0001536,ACC-0013,SEC-0029,2022-11-18,430.9116,2065.0,1917.0,826057.54,DW
LOT-0001537,ACC-0013,SEC-0029,2021-02-07,73.2023,1897.0,1750.0,128104.02,DW
LOT-0001538,ACC-0013,SEC-0049,2023-02-28,193.1047,3443.0,2592.0,500527.38,DW
LOT-0001539,ACC-0013,SEC-0073,2021-02-03,30.911,4889.0,2584.0,79874.02,DW
LOT-0001540,ACC-0013,SEC-0073,2020-06-26,129.9602,4124.0,2078.0,270057.3,DW
LOT-0001541,ACC-0013,SEC-0011,2020-02-19,61.596,1942.0,1525.0,93933.9,DW
LOT-0001542,ACC-0013,SEC-0011,2020-02-18,45.7596,2002.0,1464.0,66992.05,DW
LOT-0001543,ACC-0013,SEC-0011,2024-05-24,180.9796,2396.0,1839.0,332821.48,DW
LOT-0001544,ACC-0013,SEC-0011,2020-05-01,237.778,521.0,451.0,107237.88,DW
LOT-0001545,ACC-0013,SEC-0011,2022-09-11,386.4262,1077.0,716.0,276681.16,DW
LOT-0001546,ACC-0013,SEC-0035,2022-03-12,114.1912,3732.0,2079.0,237403.5,DW
LOT-0001547,ACC-0013,SEC-0165,2022-05-16,28.7583,863.0,634.0,18232.76,DW
LOT-0001548,ACC-0013,SEC-0165,2021-04-30,114.6004,2884.0,2866.0,328444.75,DW
LOT-0001549,ACC-0013,SEC-0165,2020-07-30,196.3396,4689.0,3192.0,626716.0,DW
LOT-0001550,ACC-0013,SEC-0165,2022-07-05,489.4948,1146.0,694.0,339709.39,DW
LOT-0001551,ACC-0013,SEC-0165,2024-10-16,476.7961,3450.0,2190.0,1044183.46,DW
LOT-0001552,ACC-0013,SEC-0165,2021-05-10,96.2918,795.0,506.0,48723.65,DW
LOT-0001553,ACC-0013,SEC-0108,2022-05-22,436.9317,2671.0,2230.0,974357.69,DW
LOT-0001554,ACC-0013,SEC-0108,2023-06-19,100.1984,363.0,344.0,34468.25,DW
LOT-0001555,ACC-0013,SEC-0108,2022-07-08,177.5894,3791.0,2207.0,391939.81,DW
LOT-0001556,ACC-0013,SEC-0108,2022-12-17,471.5514,2460.0,1889.0,890760.59,DW
LOT-0001557,ACC-0013,SEC-0193,2020-07-10,88.7377,3514.0,2380.0,211195.73,DW
LOT-0001558,ACC-0013,SEC-0193,2021-01-12,289.4553,4133.0,3226.0,933782.8,DW
LOT-0001559,ACC-0013,SEC-0193,2021-07-28,107.2944,3641.0,2874.0,308364.11,DW
LOT-0001560,ACC-0013,SEC-0009,2020-04-20,470.0948,3740.0,3248.0,1526867.91,DW
LOT-0001561,ACC-0013,SEC-0009,2023-02-22,16.9515,4493.0,4344.0,73637.32,DW
LOT-0001562,ACC-0013,SEC-0009,2022-02-13,433.5077,657.0,647.0,280479.48,DW
LOT-0001563,ACC-0013,SEC-0154,2022-08-22,138.7733,3639.0,3618.0,502081.8,DW
LOT-0001564,ACC-0013,SEC-0154,2020-04-02,430.0609,3208.0,2629.0,1130630.11,DW
LOT-0001565,ACC-0013,SEC-0154,2021-09-04,57.7486,1171.0,1159.0,66930.63,DW
LOT-0001566,ACC-0013,SEC-0154,2022-07-25,351.2586,3894.0,3117.0,1094873.06,DW
LOT-0001567,ACC-0013,SEC-0148,2023-11-06,486.1548,2926.0,1484.0,721453.72,DW
LOT-0001568,ACC-0013,SEC-0148,2020-05-10,188.2593,1580.0,1033.0,194471.86,DW
LOT-0001569,ACC-0013,SEC-0148,2020-04-29,435.2015,3527.0,2908.0,1265565.96,DW
LOT-0001570,ACC-0013,SEC-0123,2022-05-13,212.8863,1823.0,1666.0,354668.58,DW
LOT-0001571,ACC-0013,SEC-0123,2022-07-13,266.3532,3849.0,2143.0,570794.91,DW
LOT-0001572,ACC-0013,SEC-0123,2023-12-07,234.8235,1928.0,1497.0,351530.78,DW
LOT-0001573,ACC-0013,SEC-0195,2023-04-28,424.0949,3474.0,2497.0,1058964.97,DW
LOT-0001574,ACC-0013,SEC-0195,2023-05-01,354.0254,4696.0,4475.0,1584263.67,DW
LOT-0001575,ACC-0013,SEC-0195,2024-05-12,497.728,4049.0,2235.0,1112422.08,DW
LOT-0001576,ACC-0013,SEC-0031,2021-04-11,18.049,4669.0,2577.0,46512.27,DW
LOT-0001577,ACC-0013,SEC-0031,2020-09-18,378.3461,4643.0,2553.0,965917.59,DW
LOT-0001578,ACC-0013,SEC-0031,2022-06-06,256.6471,4049.0,3376.0,866440.61,DW
LOT-0001579,ACC-0013,SEC-0141,2020-07-24,232.7686,1967.0,1176.0,273735.87,DW
LOT-0001580,ACC-0013,SEC-0141,2022-04-15,475.7702,1818.0,1631.0,775981.2,DW
LOT-0001581,ACC-0013,SEC-0141,2022-04-26,212.338,4120.0,3510.0,745306.38,DW
LOT-0001582,ACC-0014,SEC-0190,2020-12-08,402.5743,2571.0,2097.0,844198.31,DW
LOT-0001583,ACC-0014,SEC-0190,2020-07-09,202.086,3835.0,3675.0,742666.05,DW
LOT-0001584,ACC-0014,SEC-0190,2020-03-23,280.9237,4749.0,2858.0,802879.93,DW
LOT-0001585,ACC-0014,SEC-0102,2024-05-24,22.5637,157.0,139.0,3136.35,DW
LOT-0001586,ACC-0014,SEC-0102,2024-01-23,23.631,3567.0,3425.0,80936.18,DW
LOT-0001587,ACC-0014,SEC-0102,2024-06-23,290.179,224.0,194.0,56294.73,DW
LOT-0001588,ACC-0014,SEC-0002,2020-07-23,185.4795,1275.0,1210.0,224430.2,DW
LOT-0001589,ACC-0014,SEC-0002,2023-04-03,104.9762,4218.0,3641.0,382218.34,DW
LOT-0001590,ACC-0014,SEC-0002,2020-05-24,395.1636,3875.0,3215.0,1270450.97,DW
LOT-0001591,ACC-0014,SEC-0002,2023-05-18,50.6521,804.0,411.0,20818.01,DW
LOT-0001592,ACC-0014,SEC-0096,2021-09-02,434.8001,644.0,621.0,270010.86,DW
LOT-0001593,ACC-0014,SEC-0096,2024-03-25,62.4676,1484.0,1406.0,87829.45,DW
LOT-0001594,ACC-0014,SEC-0058,2022-11-22,457.2324,1119.0,616.0,281655.16,DW
LOT-0001595,ACC-0014,SEC-0058,2020-06-16,20.7589,461.0,452.0,9383.02,DW
LOT-0001596,ACC-0014,SEC-0058,2024-06-28,113.045,2158.0,2039.0,230498.76,DW
LOT-0001597,ACC-0014,SEC-0130,2021-05-14,455.0682,4062.0,2396.0,1090343.41,DW
LOT-0001598,ACC-0014,SEC-0130,2024-11-11,452.7827,3332.0,2718.0,1230663.38,DW
LOT-0001599,ACC-0014,SEC-0130,2020-02-16,25.4107,4882.0,4867.0,123673.88,DW
LOT-0001600,ACC-0014,SEC-0073,2021-11-08,12.4571,2657.0,1667.0,20765.99,DW
LOT-0001601,ACC-0014,SEC-0069,2024-03-27,104.4942,245.0,125.0,13061.78,DW
LOT-0001602,ACC-0014,SEC-0069,2022-01-18,382.8709,1160.0,792.0,303233.75,DW
LOT-0001603,ACC-0014,SEC-0069,2023-09-14,24.4538,779.0,422.0,10319.5,DW
LOT-0001604,ACC-0014,SEC-0169,2023-05-21,245.9717,4771.0,3217.0,791290.96,DW
LOT-0001605,ACC-0014,SEC-0169,2021-10-29,329.443,2389.0,2161.0,711926.32,DW
LOT-0001606,ACC-0014,SEC-0068,2022-06-22,261.2017,2060.0,1229.0,321016.89,DW
LOT-0001607,ACC-0014,SEC-0068,2023-12-13,106.9595,4246.0,3646.0,389974.34,DW
LOT-0001608,ACC-0014,SEC-0079,2020-06-21,385.5599,1627.0,1459.0,562531.89,DW
LOT-0001609,ACC-0014,SEC-0079,2020-11-14,249.0376,4426.0,3151.0,784717.48,DW
LOT-0001610,ACC-0014,SEC-0079,2020-09-23,143.1202,1662.0,920.0,131670.58,DW
LOT-0001611,ACC-0014,SEC-0107,2022-10-09,220.3634,2879.0,1978.0,435878.81,DW
LOT-0001612,ACC-0014,SEC-0107,2021-05-16,411.4774,2302.0,2175.0,894963.34,DW
LOT-0001613,ACC-0014,SEC-0173,2022-08-15,153.802,4151.0,3414.0,525080.03,DW
LOT-0001614,ACC-0014,SEC-0173,2021-12-11,182.6041,247.0,146.0,26660.2,DW
LOT-0001615,ACC-0014,SEC-0173,2023-02-10,220.3995,1011.0,630.0,138851.68,DW
LOT-0001616,ACC-0014,SEC-0062,2023-09-18,331.9078,1923.0,1711.0,567894.25,DW
LOT-0001617,ACC-0014,SEC-0062,2024-03-26,14.7202,3473.0,2981.0,43880.92,DW
LOT-0001618,ACC-0014,SEC-0198,2023-02-12,450.3845,2852.0,1976.0,889959.77,DW
LOT-0001619,ACC-0014,SEC-0198,2021-07-18,113.9658,1166.0,910.0,103708.88,DW
LOT-0001620,ACC-0014,SEC-0198,2020-11-26,307.8731,4428.0,4118.0,1267821.43,DW
LOT-0001621,ACC-0014,SEC-0189,2024-07-01,291.2347,3267.0,2748.0,800312.96,DW
LOT-0001622,ACC-0014,SEC-0189,2022-06-24,165.7138,1669.0,999.0,165548.09,DW
LOT-0001623,ACC-0014,SEC-0189,2020-06-02,252.0278,329.0,210.0,52925.84,DW
LOT-0001624,ACC-0014,SEC-0189,2024-04-01,70.8054,939.0,623.0,44111.76,DW
LOT-0001625,ACC-0014,SEC-0009,2023-04-28,18.7398,3938.0,3103.0,58149.6,DW
LOT-0001626,ACC-0014,SEC-0009,2024-11-22,456.7051,1493.0,1375.0,627969.51,DW
LOT-0001627,ACC-0014,SEC-0004,2022-08-30,28.134,2714.0,2073.0,58321.78,DW
LOT-0001628,ACC-0014,SEC-0004,2023-01-11,325.9401,440.0,241.0,78551.56,DW
LOT-0001629,ACC-0014,SEC-0004,2020-06-02,213.3886,1575.0,1037.0,221283.98,DW
LOT-0001630,ACC-0014,SEC-0007,2020-07-29,163.4556,3100.0,2160.0,353064.1,DW
LOT-0001631,ACC-0014,SEC-0007,2021-01-05,492.1438,2517.0,2065.0,1016276.95,DW
LOT-0001632,ACC-0014,SEC-0040,2024-03-28,423.1071,4695.0,2589.0,1095424.28,DW
LOT-0001633,ACC-0014,SEC-0040,2023-08-31,33.4388,151.0,83.0,2775.42,DW
LOT-0001634,ACC-0014,SEC-0040,2023-02-09,432.0805,3649.0,2237.0,966564.08,DW
LOT-0001635,ACC-0014,SEC-0197,2020-05-13,190.751,4524.0,4500.0,858379.5,DW
LOT-0001636,ACC-0014,SEC-0197,2021-01-22,435.3273,1372.0,1224.0,532840.62,DW
LOT-0001637,ACC-0014,SEC-0197,2024-04-19,33.5217,1591.0,1005.0,33689.31,DW
LOT-0001638,ACC-0014,SEC-0197,2021-01-23,310.2478,4081.0,2591.0,803852.05,DW
LOT-0001639,ACC-0014,SEC-0133,2023-12-19,463.1806,2959.0,1657.0,767490.25,DW
LOT-0001640,ACC-0014,SEC-0133,2023-02-17,432.3285,3790.0,3577.0,1546439.04,DW
LOT-0001641,ACC-0014,SEC-0133,2022-08-08,322.0828,3374.0,2567.0,826786.55,DW
LOT-0001642,ACC-0014,SEC-0154,2022-03-04,488.4112,1677.0,1451.0,708684.65,DW
LOT-0001643,ACC-0014,SEC-0154,2023-08-27,54.9817,3854.0,3298.0,181329.65,DW
LOT-0001644,ACC-0014,SEC-0154,2022-12-10,283.6725,4377.0,3632.0,1030298.52,DW
LOT-0001645,ACC-0014,SEC-0082,2020-10-18,429.3731,3505.0,1884.0,808938.92,DW
